"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.677728917E2,-1.041513770E1,4.185888369E0,2.605056195E0
4.677828888E2,-1.113583510E1,3.492518228E0,3.579632678E0
4.677928868E2,-1.167775271E1,2.930258742E0,4.599589401E0
4.678028838E2,-1.202841023E1,2.586683367E0,5.367221228E0
4.678128818E2,-1.214188130E1,2.242522101E0,5.960515981E0
4.678228788E2,-1.148603654E1,2.084013732E0,6.398823266E0
4.678328767E2,-1.010501776E1,2.156853959E0,6.429184349E0
4.678428737E2,-8.432019432E0,1.822022510E0,6.417118034E0
4.678528718E2,-6.827690806E0,9.641356945E-1,6.702526478E0
4.678628688E2,-4.891621571E0,-1.509487957E-1,7.396082268E0
4.678728668E2,-3.203567834E0,-6.839657718E-1,8.195984877E0
4.678828638E2,-2.664373274E0,-6.883845127E-1,8.776926802E0
4.678928607E2,-2.247321203E0,2.592526782E-1,9.282061915E0
4.679028587E2,-1.451777108E0,1.665813267E0,1.029622873E1
4.679128558E2,-5.703760064E-1,4.259193742E0,1.129439405E1
4.679228538E2,1.117908695E0,9.807407345E0,1.225244630E1
4.679328508E2,3.817632481E0,1.680875929E1,1.377035541E1
4.679428488E2,9.934250994E0,2.243061623E1,1.705421955E1
4.679528457E2,1.832750339E1,2.588641658E1,2.231049571E1
4.679628437E2,2.438454052E1,2.890410142E1,2.744536847E1
4.679728408E2,2.750453294E1,2.447148628E1,2.606676810E1
4.679828383E2,2.377882512E1,1.522116071E1,1.744143621E1
4.679928353E2,1.966931542E1,1.053985180E1,9.291196436E0
4.680028333E2,1.919724280E1,8.336979958E0,4.736526514E0
4.680128303E2,1.792851979E1,4.807060307E0,1.745755376E0
4.680228283E2,1.499747665E1,3.965032017E-1,7.529820661E-1
4.680328253E2,1.112576970E1,-3.974058364E0,8.667140651E-1
4.680428223E2,6.985509496E0,-8.125473889E0,1.311654432E0
4.680528203E2,3.800549841E0,-1.168044126E1,1.251107683E0
4.680628173E2,1.638442743E0,-1.447901456E1,3.250033756E-1
4.680728153E2,-6.842835680E-2,-1.675768737E1,-9.079088688E-1
4.680828123E2,-1.138095623E0,-1.898732425E1,-2.189026802E0
4.680928103E2,-1.064933214E0,-2.097277439E1,-2.572904695E0
4.681028073E2,1.263478053E-1,-2.288783575E1,-2.697053947E0
4.681128053E2,7.700707000E-1,-2.482247593E1,-2.566258750E0
4.681228023E2,4.112846705E-1,-2.607624526E1,-3.190710976E0
4.681328003E2,-8.220062542E-1,-2.657549691E1,-5.143213227E0
4.681427973E2,-3.529092270E0,-2.703976817E1,-7.568279260E0
4.681527953E2,-7.654256719E0,-2.759848132E1,-1.035203689E1
4.681627923E2,-1.088620460E1,-2.836793046E1,-1.301138331E1
4.681727903E2,-1.263831458E1,-2.887465952E1,-1.439533506E1
4.681827873E2,-1.234363363E1,-2.919166749E1,-1.455878696E1
4.681927853E2,-1.014862629E1,-2.906039984E1,-1.393476859E1
4.682027823E2,-6.402193601E0,-2.838322444E1,-1.247303485E1
4.682127803E2,-1.635517673E0,-2.717984641E1,-1.023739638E1
4.682227773E2,2.439412762E0,-2.452899248E1,-8.073434839E0
4.682327743E2,7.149403442E0,-2.113155904E1,-5.802568068E0
4.682427723E2,1.268575889E1,-1.731264777E1,-3.079037343E0
4.682527693E2,1.829851289E1,-1.350192729E1,-1.668649167E-1
4.682627673E2,2.493230769E1,-8.899818903E0,4.062846580E0
4.682727643E2,3.096294816E1,-2.824591076E0,8.189229004E0
4.682827623E2,3.456549256E1,4.383396204E0,9.591164446E0
4.682927593E2,3.477902586E1,1.058168044E1,9.048337011E0
4.683027573E2,3.324909955E1,1.410532486E1,9.094270399E0
4.683127543E2,3.381851076E1,1.594859527E1,1.126693084E1
4.683227523E2,3.383562673E1,1.664331349E1,1.405748762E1
4.683327493E2,2.830094008E1,1.675797037E1,1.427340775E1
4.683427473E2,2.036802027E1,1.527772551E1,1.239515695E1
4.683527443E2,1.369514502E1,1.370208449E1,8.977612599E0
4.683627423E2,9.376633612E0,1.296064118E1,5.913992025E0
4.683727393E2,7.250850880E0,1.207237661E1,4.259929322E0
4.683827363E2,5.422378013E0,1.117349585E1,2.943970170E0
4.683927343E2,2.765680379E0,1.010007452E1,1.513232514E0
4.684027313E2,-4.984137386E-1,8.770823479E0,3.130096400E-1
4.684127293E2,-3.318173261E0,7.224896259E0,-5.829767561E-1
4.684227263E2,-5.679329812E0,5.560505619E0,-9.870041549E-1
4.684327243E2,-7.786754041E0,4.293054091E0,-8.157333612E-1
4.684427213E2,-9.526922257E0,3.390915839E0,-2.204914856E-1
4.684527193E2,-1.086404248E1,2.604903291E0,4.232764328E-1
4.684627163E2,-1.230714466E1,1.844454184E0,7.659700477E-1
4.684727143E2,-1.342249637E1,1.524637508E0,8.408272719E-1
4.684827113E2,-1.373695261E1,1.692366058E0,8.415698683E-1
4.684927093E2,-1.388640159E1,2.014891165E0,5.857178577E-1
4.685027063E2,-1.394725591E1,2.356579058E0,3.907998276E-1
4.685127043E2,-1.299330372E1,3.189977735E0,-2.767427965E-1
4.685227013E2,-1.489551056E1,3.664937707E0,9.242974448E-1
4.685326983E2,-1.369873989E1,3.290802737E0,2.793142412E0
4.685426963E2,-1.104611659E1,4.360773911E0,3.867227980E0
4.685526933E2,-9.907594707E0,5.368586553E0,4.868185930E0
4.685626913E2,-8.599960821E0,4.948693319E0,6.170131645E0
4.685726883E2,-5.671531380E0,4.333643123E0,7.901731936E0
4.685826863E2,-2.342848334E0,5.055896171E0,1.043810791E1
4.685926833E2,1.221654088E0,6.382043511E0,1.229933863E1
4.686026813E2,4.977586166E0,8.103961397E0,1.233928797E1
4.686126783E2,8.944968764E0,1.010164859E1,1.157005518E1
4.686226763E2,1.294800184E1,1.258535752E1,1.124841739E1
4.686326733E2,1.604198115E1,1.595661999E1,1.089494619E1
4.686426713E2,1.760002673E1,1.810898124E1,9.488559260E0
4.686526683E2,1.956338258E1,1.691885534E1,9.144260584E0
4.686626663E2,1.900246620E1,1.606087468E1,1.021876014E1
4.686726633E2,1.673143337E1,1.573231729E1,1.083774521E1
4.686826603E2,1.616110414E1,1.116283754E1,9.834258928E0
4.686926583E2,1.370486660E1,4.674738986E0,7.899557941E0
4.687026553E2,9.596733334E0,1.078688496E0,6.457517032E0
4.687126533E2,7.192267041E0,-1.004294956E0,5.812214804E0
4.687226503E2,6.475626444E0,-2.677638268E0,5.630695011E0
4.687326483E2,5.986102812E0,-4.211500928E0,5.256884853E0
4.687426453E2,5.364952508E0,-5.980718696E0,4.910996320E0
4.687526433E2,4.466860530E0,-7.943399194E0,4.415489232E0
4.687626403E2,3.265826063E0,-9.851643870E0,3.750065566E0
4.687726383E2,1.880968291E0,-1.165216997E1,2.761325372E0
4.687826353E2,9.261583212E-1,-1.363884101E1,1.779615871E0
4.687926333E2,3.269839007E-1,-1.589896294E1,1.158436259E0
4.688026303E2,1.221471655E-1,-1.808192267E1,7.312422645E-1
4.688126283E2,1.969564426E-1,-1.985528026E1,5.656192964E-1
4.688226253E2,-5.006093681E-3,-2.129289541E1,3.505183589E-1
4.688326233E2,-7.606084433E-1,-2.276934309E1,-5.689808607E-2
4.688426203E2,-1.949137470E0,-2.414884160E1,-1.010626906E0
4.688526173E2,-3.679168661E0,-2.507611879E1,-2.857897986E0
4.688626153E2,-6.410184406E0,-2.569433554E1,-5.833651282E0
4.688726123E2,-9.057479718E0,-2.625735458E1,-9.383825687E0
4.688826103E2,-1.098800112E1,-2.620100146E1,-1.248919772E1
4.688926073E2,-1.165122740E1,-2.548349196E1,-1.435258022E1
4.689026053E2,-1.078919578E1,-2.483270855E1,-1.489122689E1
4.689126023E2,-8.378368889E0,-2.441866020E1,-1.404699069E1
