"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.023900724E2,1.169173691E1,1.255738678E1,6.976841583E0
5.024000704E2,9.369017029E0,1.153201904E1,6.201903076E0
5.024100674E2,6.787784729E0,1.040022263E1,4.774022369E0
5.024200644E2,4.706512756E0,9.238638153E0,3.293750610E0
5.024300624E2,2.974763947E0,8.083190918E0,1.994302826E0
5.024400594E2,1.113833771E0,7.093898163E0,6.511459351E-1
5.024500564E2,-7.881111145E-1,6.157295837E0,-6.719526672E-1
5.024600534E2,-2.655178528E0,5.520070953E0,-1.667831726E0
5.024700514E2,-4.039050751E0,5.155578918E0,-2.372266846E0
5.024800484E2,-4.963079224E0,4.907095642E0,-2.681224365E0
5.024900454E2,-5.710025940E0,4.857698364E0,-2.710713043E0
5.025000434E2,-6.423442383E0,4.910538483E0,-2.791395264E0
5.025100404E2,-7.242539063E0,4.757556610E0,-2.771935730E0
5.025200374E2,-7.992778931E0,4.428241425E0,-2.469414825E0
5.025300354E2,-8.655450897E0,4.000281372E0,-1.648521881E0
5.025400324E2,-8.988358612E0,3.437451782E0,-4.314028931E-1
5.025500294E2,-8.327333221E0,3.028053131E0,9.297166443E-1
5.025600264E2,-6.993457031E0,3.125500488E0,2.075284424E0
5.025700244E2,-5.249882812E0,3.508703613E0,2.715952148E0
5.025800214E2,-3.334166565E0,4.410727844E0,2.718945923E0
5.025900184E2,-1.080153809E0,6.178401947E0,1.811981964E0
5.026000164E2,1.280886383E0,8.146359558E0,6.875202942E-1
5.026100134E2,3.402274933E0,1.048808990E1,4.062551880E-1
5.026200104E2,5.441035309E0,1.346584763E1,2.277214508E0
5.026300074E2,8.823850708E0,1.726868958E1,7.345375214E0
5.026400054E2,1.488519608E1,2.202220459E1,1.599723358E1
5.026500024E2,1.836680603E1,2.754362274E1,2.392190414E1
5.026599994E2,2.071197922E1,3.132191574E1,3.062212097E1
5.026699974E2,2.600452332E1,3.258798294E1,3.725692383E1
5.026799944E2,2.878154846E1,3.328253860E1,4.107114212E1
5.026899914E2,2.777908310E1,3.144061890E1,3.675726288E1
5.026999894E2,2.779554886E1,2.300431229E1,2.676718735E1
5.027099864E2,2.677197739E1,1.704265961E1,1.774080780E1
5.027199834E2,2.600557114E1,1.361568604E1,1.326152252E1
5.027299804E2,2.272678940E1,9.916578369E0,1.198258209E1
5.027399784E2,1.693772781E1,5.097799072E0,1.111184280E1
5.027499754E2,1.128084137E1,-2.814147949E-2,1.005878265E1
5.027599724E2,7.705675964E0,-3.835174713E0,8.640182648E0
5.027699704E2,6.242019653E0,-6.386169891E0,6.989116058E0
5.027799674E2,5.530249786E0,-8.630303192E0,4.645888824E0
5.027899644E2,4.787644043E0,-1.084479813E1,1.191372528E0
5.027999614E2,4.156556396E0,-1.281305511E1,-2.964435425E0
5.028099594E2,3.441792755E0,-1.456141937E1,-6.791227570E0
5.028199564E2,2.716101837E0,-1.620694748E1,-9.170679474E0
5.028299534E2,1.980980530E0,-1.798509979E1,-9.958940277E0
5.028399514E2,1.084494781E0,-1.960937210E1,-9.968969421E0
5.028499484E2,-3.182382202E-1,-2.082963455E1,-1.034902908E1
5.028599454E2,-1.975142670E0,-2.132211044E1,-1.104912323E1
5.028699434E2,-2.925067291E0,-2.176967972E1,-1.119761444E1
5.028799404E2,-2.996618500E0,-2.202624619E1,-1.053613998E1
5.028899374E2,-1.898202667E0,-2.189571762E1,-9.708211670E0
5.028999344E2,1.532812500E-1,-2.125684616E1,-9.020990753E0
5.029099324E2,3.365451508E0,-2.065000809E1,-8.615184631E0
5.029199294E2,7.740104370E0,-2.012729507E1,-8.248896332E0
5.029299264E2,1.226220062E1,-1.923290497E1,-7.724387054E0
5.029399244E2,1.617401596E1,-1.813912949E1,-7.359745331E0
5.029499214E2,1.842638214E1,-1.715821930E1,-7.472460938E0
5.029599184E2,1.982956421E1,-1.716405716E1,-7.009473724E0
5.029699154E2,2.165022812E1,-1.803240143E1,-5.187911682E0
5.029799134E2,2.440899124E1,-1.831621124E1,-1.319955139E0
5.029899104E2,2.864473297E1,-1.570549026E1,5.710624695E0
5.029999074E2,3.650488770E1,-7.938142548E0,1.478640152E1
5.030099049E2,5.295058868E1,2.812201996E0,2.291689407E1
5.030199019E2,6.692313263E1,1.570174805E1,2.665282516E1
5.030298989E2,6.883061600E1,2.727852402E1,2.367566620E1
5.030398959E2,6.525125931E1,3.247691391E1,1.954231155E1
5.030498939E2,5.932508286E1,3.004911255E1,1.464045502E1
5.030598909E2,4.583378815E1,2.666779404E1,7.610174561E0
5.030698879E2,2.991065048E1,2.324740677E1,2.198328552E0
5.030798859E2,1.809092972E1,1.911210617E1,1.130748596E0
5.030898829E2,1.161674286E1,1.652024597E1,2.181413727E0
5.030998799E2,9.219328308E0,1.547511932E1,4.753365326E0
5.031098779E2,7.613318024E0,1.474942841E1,6.969955902E0
5.031198749E2,5.605393524E0,1.378992371E1,7.674690399E0
5.031298719E2,3.260819092E0,1.255080048E1,7.151678009E0
5.031398689E2,1.030906219E0,1.140717865E1,5.425767059E0
