"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.726368708E0,7.299379261E0,1.066187149E-1,2.895956343E-1
3.736365708E0,7.268265642E0,-5.362270975E-1,2.548578743E-1
3.746362708E0,7.062649473E0,-1.117944363E0,3.359365360E-1
3.756359708E0,6.700700977E0,-1.597194437E0,5.199109904E-1
3.766356708E0,6.359908292E0,-1.988421696E0,7.904330438E-1
3.776353708E0,6.038470475E0,-2.343148296E0,1.116284339E0
3.786350708E0,5.591365469E0,-2.630567597E0,1.356938193E0
3.796347708E0,5.047373854E0,-2.915007157E0,1.481868634E0
3.806345708E0,4.400087081E0,-3.171970650E0,1.553449078E0
3.816342708E0,3.752643018E0,-3.496838443E0,1.656048417E0
3.826339708E0,3.146269798E0,-3.859969831E0,1.818239654E0
3.836336708E0,2.550884081E0,-4.132350093E0,1.931384447E0
3.846333708E0,1.980323887E0,-4.412735193E0,1.983991846E0
3.856330708E0,1.442106398E0,-4.688058944E0,2.084049400E0
3.866327708E0,9.633024663E-1,-4.964716444E0,2.068052588E0
3.876324708E0,5.780218256E-1,-5.296164694E0,2.011623448E0
3.886321708E0,2.695069402E-1,-5.711149190E0,1.965591828E0
3.896318708E0,-6.805574298E-2,-6.164107844E0,1.855064249E0
3.906315708E0,-4.144798815E-1,-6.613444147E0,1.678154401E0
3.916312708E0,-7.632791591E-1,-6.995849712E0,1.476701449E0
3.926309708E0,-1.030865874E0,-7.316257249E0,1.311980706E0
3.936306875E0,-1.305378615E0,-7.621515235E0,1.143301399E0
3.946303875E0,-1.669746104E0,-7.783492464E0,1.072181715E0
3.956301875E0,-1.974303594E0,-7.840219227E0,1.124483889E0
3.966298875E0,-2.200910683E0,-7.904040416E0,1.269630493E0
3.976295875E0,-2.428045190E0,-8.036504409E0,1.426107831E0
3.986292875E0,-2.624295289E0,-8.263561149E0,1.546280977E0
3.996289875E0,-2.685178837E0,-8.571198367E0,1.594791816E0
4.006286875E0,-2.824864726E0,-8.851591069E0,1.658552195E0
