"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.549270683E1,-2.813825989E1,1.822688484E1,1.245910645E0
7.550270483E1,-2.783329773E1,1.882390594E1,1.349498749E0
7.551270183E1,-2.728768921E1,1.929676247E1,1.365638733E0
7.552269983E1,-2.699226379E1,2.013311768E1,1.452716827E0
7.553269783E1,-2.672398376E1,2.023135948E1,1.282161713E0
7.554269483E1,-2.652348328E1,2.074452400E1,1.208862305E0
7.555269283E1,-2.610993958E1,2.107900620E1,7.678451538E-1
7.556268983E1,-2.564012146E1,2.154146957E1,6.490173340E-1
7.557268783E1,-2.525871277E1,2.190285110E1,3.579216003E-1
7.558268483E1,-2.478697205E1,2.246525002E1,3.516540527E-1
7.559268283E1,-2.448596191E1,2.278981781E1,-3.145599365E-2
7.560267983E1,-2.407215881E1,2.326308823E1,-8.052825928E-2
7.561267783E1,-2.360733032E1,2.346062851E1,-4.050788879E-1
7.562267583E1,-2.315054321E1,2.395407486E1,-6.646575928E-1
7.563267283E1,-2.274490356E1,2.427437782E1,-6.214370728E-1
7.564267083E1,-2.244487000E1,2.442120934E1,-7.094001770E-1
7.565266783E1,-2.207092285E1,2.472523689E1,-5.879783630E-1
7.566266583E1,-2.157612610E1,2.499510002E1,-1.029880524E0
7.567266283E1,-2.119743347E1,2.519593430E1,-1.101551056E0
7.568266083E1,-2.073014832E1,2.534865189E1,-1.352939606E0
7.569265883E1,-2.023225403E1,2.559589386E1,-1.367168427E0
7.570265583E1,-1.985968018E1,2.586091995E1,-1.682155609E0
7.571265383E1,-1.959765625E1,2.576518440E1,-1.750877380E0
7.572265083E1,-1.939117432E1,2.583821297E1,-1.880142212E0
7.573264883E1,-1.905657959E1,2.564605904E1,-1.745746613E0
7.574264583E1,-1.914875793E1,2.553075409E1,-1.805534363E0
7.575264383E1,-1.906707764E1,2.523140907E1,-1.748794556E0
7.576264083E1,-1.906959534E1,2.505314255E1,-1.433109283E0
7.577263883E1,-1.908607483E1,2.458616638E1,-1.476253510E0
7.578263683E1,-1.932670593E1,2.417814636E1,-1.491893768E0
7.579263383E1,-1.944786072E1,2.366178513E1,-1.823478699E0
7.580263183E1,-1.969963074E1,2.322698975E1,-1.961547852E0
7.581262883E1,-1.999516296E1,2.275732231E1,-1.719909668E0
7.582262683E1,-2.031823730E1,2.223804092E1,-1.591236115E0
7.583262383E1,-2.064387512E1,2.155992889E1,-1.584918976E0
7.584262183E1,-2.091854858E1,2.101406860E1,-1.337760925E0
7.585261883E1,-2.109617615E1,2.025390053E1,-1.140075684E0
7.586261683E1,-2.134519958E1,1.973363876E1,-1.003780365E0
7.587261483E1,-2.150738525E1,1.911655426E1,-5.253219604E-1
7.588261183E1,-2.189306641E1,1.844035721E1,-4.048500061E-1
7.589260983E1,-2.214332581E1,1.763252258E1,3.573684692E-1
7.590260683E1,-2.248728943E1,1.708168221E1,4.045181274E-1
7.591260483E1,-2.278439331E1,1.633051682E1,6.956710815E-1
7.592260183E1,-2.303390503E1,1.564719200E1,9.958152771E-1
7.593259983E1,-2.311189270E1,1.512191105E1,1.171207428E0
7.594259683E1,-2.348060608E1,1.438937664E1,1.838691711E0
7.595259483E1,-2.362023926E1,1.356280231E1,1.544239044E0
7.596259283E1,-2.390621948E1,1.285415459E1,1.474208832E0
7.597258983E1,-2.393495178E1,1.206162643E1,1.190845490E0
7.598258783E1,-2.431790161E1,1.119927979E1,1.459465027E0
7.599258483E1,-2.464047241E1,1.052106094E1,1.019626617E0
7.600258283E1,-2.488122559E1,9.666505814E0,4.856147766E-1
7.601257983E1,-2.510256958E1,8.726715088E0,3.144493103E-1
7.602257783E1,-2.527104187E1,7.881080627E0,-4.821014404E-2
7.603257583E1,-2.544680786E1,6.997493744E0,-7.428970337E-1
7.604257283E1,-2.580191040E1,6.253820419E0,-1.256916046E0
7.605257083E1,-2.580612183E1,5.409952164E0,-1.664497375E0
7.606256783E1,-2.595452881E1,4.666713715E0,-2.154037476E0
7.607256583E1,-2.594204712E1,3.875787735E0,-2.923828125E0
7.608256283E1,-2.598788452E1,3.035936356E0,-3.307491302E0
7.609256083E1,-2.578997803E1,2.485160828E0,-4.221683502E0
7.610255783E1,-2.598554993E1,1.838310242E0,-4.680397034E0
7.611255583E1,-2.597230530E1,1.313928604E0,-4.932453156E0
7.612255383E1,-2.601181030E1,8.131332397E-1,-5.342933655E0
7.613255083E1,-2.588360596E1,3.341503143E-1,-5.805469513E0
7.614254883E1,-2.571922302E1,-8.440208435E-2,-6.118362427E0
7.615254583E1,-2.554768372E1,-6.317577362E-1,-6.621753693E0
7.616254383E1,-2.549998474E1,-1.063514709E0,-6.768310547E0
7.617254083E1,-2.572561646E1,-1.578336716E0,-7.154247284E0
7.618253883E1,-2.561837769E1,-1.938264847E0,-7.277919769E0
7.619253583E1,-2.565988159E1,-2.209594727E0,-7.327537537E0
7.620253383E1,-2.567825317E1,-2.455427170E0,-7.449501038E0
7.621253183E1,-2.568167114E1,-2.700284958E0,-7.765789032E0
7.622252883E1,-2.564665222E1,-2.948698044E0,-7.842014313E0
7.623252683E1,-2.563529968E1,-2.770896912E0,-8.068435669E0
7.624252383E1,-2.559333801E1,-2.660156250E0,-8.040561676E0
7.625252183E1,-2.556315613E1,-2.465837479E0,-8.283325195E0
7.626251883E1,-2.554695129E1,-2.073284149E0,-8.340019226E0
7.627251683E1,-2.547317505E1,-1.674915314E0,-8.630462646E0
7.628251383E1,-2.551417542E1,-1.083395004E0,-8.804481506E0
7.629251183E1,-2.555677795E1,-3.847618103E-1,-8.923728943E0
7.630250983E1,-2.544337463E1,3.251762390E-1,-8.949951172E0
7.631250683E1,-2.524525452E1,9.272918701E-1,-9.135845184E0
7.632250483E1,-2.512023926E1,1.820396423E0,-9.313545227E0
7.633250183E1,-2.499084473E1,2.552120209E0,-9.693542480E0
7.634249983E1,-2.492481995E1,3.480487823E0,-9.700653076E0
7.635249683E1,-2.473329163E1,4.225030899E0,-9.669425964E0
7.636249483E1,-2.437596130E1,5.388172150E0,-9.496818542E0
7.637249183E1,-2.417018127E1,6.251485825E0,-9.389091492E0
7.638248983E1,-2.356965637E1,7.260923386E0,-9.230041504E0
7.639248783E1,-2.348449707E1,8.178491592E0,-9.249488831E0
7.640248483E1,-2.309306335E1,9.019910812E0,-9.218120575E0
7.641248283E1,-2.292623901E1,9.835306168E0,-8.896640778E0
7.642247875E1,-2.275520325E1,1.054907417E1,-8.537014008E0
7.643247675E1,-2.218800354E1,1.122781181E1,-8.233779907E0
7.644247375E1,-2.194439697E1,1.208317375E1,-8.122028351E0
7.645247175E1,-2.166247559E1,1.271681118E1,-7.995025635E0
7.646246875E1,-2.114456177E1,1.351846313E1,-7.781558990E0
7.647246675E1,-2.090419006E1,1.424361420E1,-7.368297577E0
7.648246475E1,-2.042535400E1,1.506414223E1,-7.001472473E0
7.649246175E1,-1.988479614E1,1.583553505E1,-6.906200409E0
7.650245975E1,-1.921803284E1,1.641282272E1,-6.817096710E0
7.651245675E1,-1.851174927E1,1.707332230E1,-6.445011139E0
7.652245475E1,-1.785610962E1,1.780310822E1,-6.426536560E0
7.653245175E1,-1.719076538E1,1.853592682E1,-6.550830841E0
7.654244975E1,-1.637322998E1,1.935464478E1,-6.234577179E0
7.655244675E1,-1.557269287E1,2.008700943E1,-5.971679688E0
7.656244475E1,-1.486463928E1,2.065001678E1,-6.123825073E0
7.657244175E1,-1.397734070E1,2.131985092E1,-5.923534393E0
7.658243975E1,-1.304833984E1,2.181890488E1,-5.795242310E0
7.659243775E1,-1.236215210E1,2.243262672E1,-5.408760071E0
7.660243475E1,-1.160415649E1,2.282724190E1,-5.524360657E0
7.661243275E1,-1.069488525E1,2.328383636E1,-5.222141266E0
7.662242975E1,-9.786941528E0,2.379983521E1,-4.981636047E0
7.663242775E1,-9.202575684E0,2.419016457E1,-4.902507782E0
7.664242475E1,-8.208984375E0,2.447831726E1,-4.950885773E0
7.665242275E1,-7.379577637E0,2.490504265E1,-4.863170624E0
7.666241975E1,-6.677978516E0,2.514201355E1,-4.804435730E0
7.667241775E1,-5.966796875E0,2.534969330E1,-4.924304962E0
7.668241575E1,-5.381179810E0,2.541201591E1,-4.990295410E0
7.669241275E1,-4.690551758E0,2.551503944E1,-5.232368469E0
7.670241075E1,-4.309768677E0,2.575504875E1,-5.381050110E0
7.671240775E1,-3.876144409E0,2.579982185E1,-5.457309723E0
7.672240575E1,-3.427307129E0,2.581007957E1,-5.235664368E0
7.673240275E1,-3.059539795E0,2.589023590E1,-5.584758759E0
7.674240075E1,-2.490982056E0,2.581308174E1,-5.589054108E0
7.675239775E1,-2.296936035E0,2.578296661E1,-5.781234741E0
7.676239575E1,-2.003967285E0,2.594643402E1,-6.130290985E0
7.677239375E1,-1.794937134E0,2.602123260E1,-6.097564697E0
7.678239075E1,-1.547302246E0,2.600786209E1,-5.677898407E0
7.679238875E1,-1.327224731E0,2.605245209E1,-5.781391144E0
7.680238575E1,-1.266601562E0,2.595881844E1,-5.918987274E0
7.681238375E1,-1.262008667E0,2.594681931E1,-6.066970825E0
7.682238075E1,-1.245666504E0,2.574445915E1,-6.346946716E0
7.683237875E1,-1.293029785E0,2.573739624E1,-6.455120087E0
7.684237575E1,-1.281448364E0,2.562818146E1,-6.513111115E0
7.685237375E1,-1.495544434E0,2.547346115E1,-6.724281311E0
7.686237075E1,-1.665084839E0,2.520548630E1,-6.941211700E0
7.687236875E1,-1.830169678E0,2.504361534E1,-7.343158722E0
7.688236675E1,-2.106445312E0,2.459620285E1,-7.562213898E0
7.689236375E1,-2.602188110E0,2.454657555E1,-7.776226044E0
7.690236175E1,-2.939651489E0,2.440875244E1,-7.670101166E0
7.691235875E1,-3.675247192E0,2.418085861E1,-8.008113861E0
7.692235675E1,-4.135101318E0,2.379323196E1,-8.007579803E0
7.693235375E1,-4.934936523E0,2.360917091E1,-8.248394012E0
7.694235175E1,-5.582412720E0,2.313630676E1,-8.012386322E0
7.695234875E1,-6.300415039E0,2.294145393E1,-7.939476013E0
7.696234675E1,-7.014938354E0,2.257230949E1,-7.794612885E0
7.697234375E1,-7.876358032E0,2.226545715E1,-7.893363953E0
7.698234175E1,-8.610488892E0,2.178895378E1,-7.752243042E0
7.699233975E1,-9.572433472E0,2.151479530E1,-7.694236755E0
7.700233675E1,-1.033064270E1,2.086502457E1,-7.585884094E0
7.701233475E1,-1.128573608E1,2.063823318E1,-7.462917328E0
7.702233175E1,-1.211407471E1,2.013910103E1,-7.185188293E0
7.703232975E1,-1.288665771E1,1.982682419E1,-7.036121368E0
7.704232675E1,-1.378094482E1,1.924636841E1,-7.069732666E0
7.705232475E1,-1.449353027E1,1.889277077E1,-7.249485016E0
7.706232175E1,-1.538417053E1,1.838440514E1,-7.200435638E0
7.707231975E1,-1.607395935E1,1.803804398E1,-6.993892670E0
7.708231775E1,-1.699105835E1,1.752759933E1,-6.867740631E0
7.709231475E1,-1.774948120E1,1.706590652E1,-6.968635559E0
7.710231275E1,-1.841352844E1,1.664300156E1,-7.124816895E0
7.711230975E1,-1.920018005E1,1.608282089E1,-7.158969879E0
7.712230775E1,-1.994975281E1,1.541599464E1,-7.613708496E0
7.713230475E1,-2.069090271E1,1.500122261E1,-7.619140625E0
7.714230275E1,-2.147468567E1,1.441869068E1,-7.920475006E0
7.715229975E1,-2.219418335E1,1.380286217E1,-8.020103455E0
7.716229775E1,-2.273399353E1,1.322372627E1,-8.558937073E0
7.717229475E1,-2.345338440E1,1.246087170E1,-8.859550476E0
7.718229275E1,-2.390802002E1,1.182766724E1,-9.209495544E0
7.719229075E1,-2.451116943E1,1.126543045E1,-9.286449432E0
7.720228775E1,-2.506460571E1,1.066545296E1,-9.446022034E0
7.721228575E1,-2.570645142E1,1.014858246E1,-9.616874695E0
7.722228275E1,-2.592710876E1,9.595443726E0,-9.966594696E0
7.723228075E1,-2.639093018E1,8.913734436E0,-1.030636215E1
7.724227775E1,-2.658050537E1,8.408203125E0,-1.041752625E1
7.725227575E1,-2.715016174E1,7.969612122E0,-1.050536346E1
7.726227275E1,-2.745108032E1,7.646091461E0,-1.044486618E1
7.727227075E1,-2.794349670E1,7.142816544E0,-1.057432556E1
7.728226775E1,-2.807481384E1,6.718643188E0,-1.065827942E1
7.729226575E1,-2.839453125E1,6.407806396E0,-1.064761353E1
7.730226275E1,-2.843734741E1,6.286666870E0,-1.048633957E1
7.731226075E1,-2.871600342E1,6.137645721E0,-1.042569351E1
7.732225875E1,-2.906547546E1,6.012252808E0,-1.008497238E1
7.733225575E1,-2.931521606E1,5.948654175E0,-1.014726639E1
7.734225375E1,-2.930795288E1,5.984771729E0,-1.026596832E1
7.735225075E1,-2.947143555E1,6.053255081E0,-1.054580688E1
7.736224875E1,-2.943495178E1,6.485883713E0,-1.048918915E1
7.737224575E1,-2.935971069E1,6.897699356E0,-1.056234360E1
7.738224375E1,-2.928674316E1,7.417345047E0,-1.051264954E1
7.739224075E1,-2.931929016E1,7.950052261E0,-1.070538330E1
7.740223875E1,-2.892572021E1,8.732587814E0,-1.091960144E1
7.741223575E1,-2.886042786E1,9.405683517E0,-1.101444244E1
7.742223371E1,-2.849084473E1,1.015520668E1,-1.126877975E1
7.743223171E1,-2.828919983E1,1.102399254E1,-1.127688599E1
7.744222871E1,-2.796542358E1,1.187311459E1,-1.141166306E1
7.745222671E1,-2.757003784E1,1.286463261E1,-1.129800797E1
7.746222371E1,-2.705216980E1,1.354912472E1,-1.154397583E1
7.747222171E1,-2.666412354E1,1.440296173E1,-1.189570999E1
7.748221871E1,-2.601231384E1,1.518167496E1,-1.212748718E1
7.749221671E1,-2.558016968E1,1.618149185E1,-1.192258453E1
7.750221371E1,-2.495861816E1,1.699744606E1,-1.195997238E1
7.751221171E1,-2.453816223E1,1.777077675E1,-1.190059280E1
7.752220871E1,-2.399842834E1,1.849794769E1,-1.175125885E1
7.753220671E1,-2.340599060E1,1.919129562E1,-1.194785309E1
7.754220371E1,-2.270574951E1,1.988553238E1,-1.158190918E1
7.755220171E1,-2.211549377E1,2.071632195E1,-1.115249634E1
7.756219971E1,-2.139079285E1,2.149790764E1,-1.072974777E1
7.757219671E1,-2.078013611E1,2.229737473E1,-1.055436707E1
7.758219471E1,-1.999372864E1,2.289246941E1,-1.068781281E1
7.759219171E1,-1.927798462E1,2.362578011E1,-1.041956711E1
7.760218971E1,-1.853662109E1,2.417697525E1,-1.021743011E1
7.761218671E1,-1.765614319E1,2.492894936E1,-1.004871368E1
7.762218471E1,-1.665766907E1,2.558263969E1,-9.648891449E0
7.763218171E1,-1.571459961E1,2.637399101E1,-9.507598877E0
7.764217971E1,-1.466279602E1,2.691806602E1,-9.472099304E0
7.765217671E1,-1.357351685E1,2.751408768E1,-9.551727295E0
7.766217471E1,-1.233049011E1,2.790983582E1,-9.238300323E0
7.767217271E1,-1.137226868E1,2.832147980E1,-9.261592865E0
7.768216971E1,-1.034181213E1,2.874808311E1,-9.374923706E0
7.769216771E1,-9.381652832E0,2.918198586E1,-9.280872345E0
7.770216471E1,-8.244338989E0,2.927636719E1,-9.332027435E0
7.771216271E1,-7.257629395E0,2.954803658E1,-9.506679535E0
7.772215971E1,-6.333923340E0,2.966434669E1,-9.204879761E0
7.773215771E1,-5.323944092E0,3.003203773E1,-9.198379517E0
7.774215471E1,-4.445114136E0,3.027353668E1,-8.987632751E0
7.775215271E1,-3.605682373E0,3.054649353E1,-8.764129639E0
7.776214971E1,-2.831298828E0,3.049901199E1,-8.800598145E0
7.777214771E1,-1.890228271E0,3.072330284E1,-8.695613861E0
7.778214471E1,-1.104400635E0,3.062955475E1,-8.376411438E0
7.779214271E1,-3.034057617E-1,3.082934380E1,-8.127544403E0
7.780214071E1,4.417724609E-1,3.098811722E1,-8.225971222E0
7.781213771E1,1.248397827E0,3.102859688E1,-8.165557861E0
7.782213571E1,1.836074829E0,3.103439522E1,-7.804264069E0
7.783213271E1,2.376235962E0,3.110956955E1,-8.033157349E0
7.784213071E1,2.946319580E0,3.109855843E1,-8.015869141E0
7.785212771E1,3.469879150E0,3.121699524E1,-7.984367371E0
7.786212571E1,3.691772461E0,3.128653908E1,-7.905082703E0
7.787212271E1,3.951217651E0,3.129407310E1,-8.245811462E0
7.788212071E1,4.158126831E0,3.130130768E1,-8.176902771E0
7.789211771E1,4.285675049E0,3.142811203E1,-8.233837128E0
7.790211571E1,4.379867554E0,3.153840828E1,-8.449085236E0
7.791211271E1,4.393402100E0,3.191393661E1,-8.172855377E0
7.792211071E1,4.439346313E0,3.203199387E1,-8.354888916E0
7.793210871E1,4.324615479E0,3.232508850E1,-8.537788391E0
7.794210571E1,4.161331177E0,3.234302139E1,-8.653778076E0
7.795210371E1,4.059310913E0,3.276963806E1,-8.835544586E0
7.796210071E1,3.750747681E0,3.289251709E1,-8.954578400E0
7.797209871E1,3.394317627E0,3.305658340E1,-9.027687073E0
7.798209571E1,2.888519287E0,3.329939270E1,-9.144893646E0
7.799209371E1,2.497451782E0,3.375886917E1,-9.214591980E0
7.800209071E1,2.017028809E0,3.371007538E1,-9.254875183E0
7.801208871E1,1.244445801E0,3.393043900E1,-9.601333618E0
7.802208571E1,6.328277588E-1,3.412065887E1,-9.562782288E0
7.803208371E1,-3.083190918E-1,3.450387192E1,-1.002378464E1
7.804208071E1,-1.273315430E0,3.471746826E1,-1.000524902E1
7.805207871E1,-2.357162476E0,3.499326324E1,-1.020537949E1
7.806207571E1,-3.564910889E0,3.499956512E1,-1.034909058E1
7.807207371E1,-4.786727905E0,3.506263733E1,-1.032073212E1
7.808207171E1,-6.144515991E0,3.515919876E1,-1.031165695E1
7.809206871E1,-7.714904785E0,3.535750198E1,-1.058423615E1
7.810206671E1,-8.991882324E0,3.527613449E1,-1.063505936E1
7.811206371E1,-1.064337158E1,3.516890717E1,-1.059428406E1
7.812206171E1,-1.226066589E1,3.513867950E1,-1.061255646E1
7.813205871E1,-1.394044495E1,3.502760696E1,-1.065908432E1
7.814205671E1,-1.566806030E1,3.462726593E1,-1.047150040E1
7.815205371E1,-1.724665833E1,3.424166107E1,-1.009523010E1
7.816205171E1,-1.879000854E1,3.377492142E1,-9.344661713E0
7.817204871E1,-2.043394470E1,3.318169785E1,-9.345321655E0
7.818204671E1,-2.193608093E1,3.281577301E1,-9.026603699E0
7.819204371E1,-2.350009155E1,3.209339142E1,-8.746936798E0
7.820204171E1,-2.485366821E1,3.136015129E1,-8.364093781E0
7.821203871E1,-2.630932617E1,3.085327721E1,-7.876361847E0
7.822203671E1,-2.739981079E1,3.006923866E1,-7.561157227E0
7.823203471E1,-2.861206055E1,2.935135078E1,-7.222236633E0
7.824203171E1,-2.982789612E1,2.840173912E1,-7.072479248E0
7.825202971E1,-3.093788147E1,2.723709488E1,-6.733501434E0
7.826202671E1,-3.197171021E1,2.628675079E1,-6.759059906E0
7.827202471E1,-3.285679626E1,2.525774574E1,-6.657958984E0
7.828202171E1,-3.383734131E1,2.433289528E1,-6.016365051E0
7.829201971E1,-3.459788513E1,2.324560928E1,-6.199714661E0
7.830201671E1,-3.537876892E1,2.228519630E1,-6.393310547E0
7.831201471E1,-3.597856140E1,2.136954880E1,-6.473846436E0
7.832201171E1,-3.666096497E1,2.028790283E1,-6.610424042E0
7.833200971E1,-3.785415649E1,1.836610794E1,-6.376941681E0
7.834200671E1,-3.785704041E1,1.846474075E1,-6.350566864E0
7.835200471E1,-3.885372925E1,1.642633057E1,-6.542850494E0
7.836200171E1,-3.907159424E1,1.554405403E1,-6.795650482E0
7.837199971E1,-3.950865173E1,1.461576176E1,-6.670333862E0
7.838199771E1,-3.974679565E1,1.386361122E1,-6.947761536E0
7.839199471E1,-4.001828003E1,1.299370003E1,-7.046913147E0
7.840199271E1,-4.002243042E1,1.298770142E1,-7.044597626E0
7.841198971E1,-4.035717773E1,1.149291801E1,-7.738548279E0
7.842198808E1,-4.056912231E1,1.086789131E1,-7.911216736E0
7.843198508E1,-4.046774292E1,1.046435738E1,-8.294757843E0
7.844198308E1,-4.029783630E1,1.019218063E1,-8.516094208E0
7.845198008E1,-4.039753723E1,1.005593681E1,-8.846313477E0
7.846197808E1,-4.038853455E1,1.025673294E1,-9.537189484E0
7.847197508E1,-4.028631592E1,1.047627449E1,-9.995285034E0
7.848197308E1,-4.007711792E1,1.105441284E1,-1.036520767E1
7.849197008E1,-3.974165344E1,1.171605110E1,-1.084384537E1
7.850196808E1,-3.944328308E1,1.263868523E1,-1.100348282E1
7.851196608E1,-3.900579834E1,1.393419361E1,-1.118774033E1
7.852196308E1,-3.864845276E1,1.509782410E1,-1.136376190E1
7.853196108E1,-3.824400330E1,1.651349831E1,-1.158952713E1
7.854195808E1,-3.750437927E1,1.792365265E1,-1.198377991E1
7.855195608E1,-3.679411316E1,1.949646378E1,-1.233786011E1
7.856195308E1,-3.582301331E1,2.114170837E1,-1.242394257E1
7.857195108E1,-3.507792664E1,2.266555023E1,-1.223400116E1
7.858194808E1,-3.414013672E1,2.410919380E1,-1.253858185E1
7.859194608E1,-3.308955383E1,2.540263176E1,-1.269982910E1
7.860194308E1,-3.211351013E1,2.660474586E1,-1.298798752E1
7.861194108E1,-3.121258545E1,2.789301682E1,-1.302505875E1
7.862193808E1,-3.045462036E1,2.909226036E1,-1.284155655E1
7.863193608E1,-2.979328918E1,3.007499886E1,-1.253123856E1
7.864193308E1,-2.908770752E1,3.093073273E1,-1.258333206E1
7.865193108E1,-2.828585815E1,3.170307159E1,-1.231079865E1
7.866192808E1,-2.767913818E1,3.232123566E1,-1.213471985E1
7.867192608E1,-2.691911316E1,3.323585510E1,-1.156405258E1
7.868192408E1,-2.617266846E1,3.398936844E1,-1.108052063E1
7.869192108E1,-2.559350586E1,3.472069550E1,-1.031298828E1
7.870191908E1,-2.492349243E1,3.531964874E1,-1.016215134E1
7.871191608E1,-2.423602295E1,3.609680939E1,-9.994071960E0
7.872191408E1,-2.339897156E1,3.672527313E1,-9.745666504E0
7.873191108E1,-2.259524536E1,3.728408813E1,-9.434719086E0
7.874190908E1,-2.181060791E1,3.783401489E1,-9.190109253E0
7.875190608E1,-2.108053589E1,3.844731903E1,-9.321838379E0
7.876190408E1,-2.028739929E1,3.891010284E1,-8.980583191E0
7.877190108E1,-1.934498596E1,3.944280624E1,-9.145225525E0
7.878189908E1,-1.856803894E1,3.994178391E1,-9.260040283E0
7.879189608E1,-1.780711365E1,4.038488770E1,-9.065639496E0
7.880189408E1,-1.695935059E1,4.069772339E1,-8.979701996E0
7.881189108E1,-1.620382690E1,4.102770996E1,-8.722160339E0
7.882188908E1,-1.547189331E1,4.140357590E1,-8.869941711E0
7.883188608E1,-1.448216248E1,4.180123901E1,-8.876396179E0
7.884188408E1,-1.369476318E1,4.223773193E1,-8.933277130E0
7.885188108E1,-1.269601440E1,4.258435440E1,-9.100238800E0
7.886187908E1,-1.172961426E1,4.299248505E1,-8.896465302E0
7.887187708E1,-1.075827026E1,4.323844910E1,-8.621204376E0
7.888187408E1,-9.772201538E0,4.335826874E1,-8.381828308E0
7.889187208E1,-8.894104004E0,4.357460403E1,-8.347778320E0
7.890186908E1,-7.858627319E0,4.382495117E1,-8.191001892E0
7.891186708E1,-6.749694824E0,4.415749741E1,-7.910781860E0
7.892186408E1,-5.736541748E0,4.453301239E1,-7.585956573E0
7.893186208E1,-4.733398438E0,4.467388916E1,-7.331741333E0
7.894185908E1,-3.916488647E0,4.476997375E1,-6.701816559E0
7.895185708E1,-2.880599976E0,4.497932434E1,-6.558395386E0
7.896185408E1,-2.117065430E0,4.513545227E1,-6.204212189E0
7.897185208E1,-1.357864380E0,4.523748016E1,-5.984649658E0
7.898184908E1,-7.188873291E-1,4.531643295E1,-5.469539642E0
7.899184708E1,-2.527008057E-1,4.556210327E1,-4.703090668E0
7.900184408E1,1.161499023E-1,4.551378632E1,-4.385311127E0
7.901184208E1,6.287384033E-1,4.570918274E1,-4.205905914E0
7.902183908E1,9.201965332E-1,4.555678177E1,-4.186408997E0
7.903183708E1,9.871063232E-1,4.560622406E1,-4.032211304E0
7.904183508E1,9.889678955E-1,4.573039246E1,-4.265678406E0
7.905183208E1,9.857330322E-1,4.583494949E1,-3.770641327E0
7.906183008E1,8.753967285E-1,4.572510529E1,-4.113983154E0
7.907182708E1,6.756134033E-1,4.594770050E1,-4.692714691E0
7.908182508E1,1.682586670E-1,4.560805511E1,-4.969615936E0
7.909182208E1,-5.858001709E-1,4.568138885E1,-5.179275513E0
7.910182008E1,-1.358337402E0,4.565187454E1,-5.290172577E0
7.911181708E1,-2.473937988E0,4.556577301E1,-5.227661133E0
7.912181508E1,-3.625686646E0,4.537115097E1,-5.547782898E0
7.913181208E1,-4.791412354E0,4.540778351E1,-5.568264008E0
7.914181008E1,-6.193969727E0,4.501999283E1,-5.789085388E0
7.915180708E1,-7.710769653E0,4.482926559E1,-5.750869751E0
7.916180508E1,-9.289749146E0,4.459826660E1,-5.535480499E0
7.917180208E1,-1.083377075E1,4.439847565E1,-5.353504181E0
7.918180008E1,-1.248536682E1,4.406831360E1,-5.017528534E0
7.919179708E1,-1.400587463E1,4.364457703E1,-4.661460876E0
7.920179508E1,-1.561354065E1,4.309272003E1,-4.580619812E0
7.921179208E1,-1.732853699E1,4.257720947E1,-4.067970276E0
7.922179008E1,-1.885708618E1,4.194939423E1,-3.596561432E0
7.923178708E1,-2.035966492E1,4.137819672E1,-2.744270325E0
7.924178508E1,-2.195831299E1,4.049166107E1,-2.396602631E0
7.925178308E1,-2.349479675E1,3.971941376E1,-1.655632019E0
7.926178008E1,-2.487286377E1,3.890932846E1,-1.316368103E0
7.927177808E1,-2.660247803E1,3.806560898E1,-3.533935547E-1
7.928177508E1,-2.785372925E1,3.722230911E1,6.506462097E-1
7.929177308E1,-2.939125061E1,3.632431030E1,1.308895111E0
7.930177008E1,-3.051916504E1,3.513007355E1,2.141506195E0
7.931176808E1,-3.181240845E1,3.407268906E1,2.629962921E0
7.932176508E1,-3.285934448E1,3.283142090E1,2.786655426E0
7.933176308E1,-3.404066467E1,3.174067307E1,3.201461792E0
7.934176008E1,-3.506454468E1,3.037675476E1,3.814201355E0
7.935175808E1,-3.607550049E1,2.929739380E1,4.065727234E0
7.936175508E1,-3.710763550E1,2.789918709E1,4.410701752E0
7.937175308E1,-3.792106628E1,2.673298264E1,4.691230774E0
7.938175008E1,-3.871313477E1,2.519834900E1,4.764408112E0
7.939174808E1,-3.957827759E1,2.399727440E1,4.734783173E0
7.940174508E1,-4.028022766E1,2.263484192E1,4.932888031E0
7.941174308E1,-4.107926941E1,2.144920731E1,5.154960632E0
7.942173950E1,-4.157704163E1,2.029226685E1,5.351951599E0
7.943173750E1,-4.210313416E1,1.903888321E1,5.587890625E0
7.944173550E1,-4.236962891E1,1.779817581E1,5.481742859E0
7.945173250E1,-4.300935364E1,1.686337280E1,5.701843262E0
7.946173050E1,-4.328166199E1,1.586165047E1,5.827251434E0
7.947172750E1,-4.359870911E1,1.513966846E1,5.994087219E0
7.948172550E1,-4.342008972E1,1.455803776E1,6.189708710E0
7.949172250E1,-4.374162292E1,1.385804462E1,6.221668243E0
7.950172050E1,-4.379396057E1,1.322605610E1,6.172744751E0
7.951171750E1,-4.414772034E1,1.283189392E1,5.979873657E0
7.952171550E1,-4.412321472E1,1.217763329E1,5.723316193E0
7.953171250E1,-4.440756226E1,1.195691872E1,5.415996552E0
7.954171050E1,-4.438789368E1,1.173477173E1,5.219360352E0
7.955170750E1,-4.450535583E1,1.170051765E1,4.840805054E0
7.956170550E1,-4.439239502E1,1.155070305E1,3.879791260E0
7.957170250E1,-4.453504944E1,1.176616096E1,3.667694092E0
7.958170050E1,-4.433404541E1,1.222219276E1,3.052654266E0
7.959169750E1,-4.437791443E1,1.271726608E1,2.531276703E0
