"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.457241667E0,1.442663404E1,5.442664109E1,-3.084866549E1
3.467239667E0,3.963110037E0,5.801700926E1,-2.676650907E1
3.477237667E0,-1.135591494E1,6.119545278E1,-8.223351016E0
3.487236667E0,-2.716792510E1,5.946528505E1,1.460856430E1
3.497234667E0,-3.468618845E1,5.312661794E1,3.959442547E1
3.507232667E0,-3.482921134E1,5.420964390E1,6.143796721E1
3.517231667E0,-2.860626531E1,5.887008060E1,7.211371064E1
3.527229667E0,-1.737420375E1,5.521900898E1,6.652382393E1
3.537227667E0,-2.780760348E0,5.278594980E1,5.286005507E1
3.547226667E0,1.018675715E1,4.738708929E1,3.667881663E1
3.557224667E0,1.919241885E1,4.071762414E1,1.890085679E1
3.567222667E0,2.527873650E1,3.544147330E1,7.329461432E-1
3.577220667E0,2.945873088E1,3.234641575E1,-1.116423386E1
3.587219667E0,3.695604248E1,3.349558308E1,-1.012564556E1
3.597217667E0,5.021551380E1,3.659468689E1,-9.199903858E-1
3.607215667E0,6.107036914E1,3.705382898E1,1.006817796E1
3.617214667E0,6.879597241E1,3.606232831E1,1.955153144E1
3.627212667E0,7.659064300E1,3.301764102E1,2.251369347E1
3.637210667E0,8.238517290E1,2.850666852E1,2.017144155E1
3.647209667E0,8.783302840E1,2.490846508E1,1.874814857E1
3.657207667E0,9.524253588E1,2.509120694E1,1.924435265E1
3.667205667E0,1.065472620E2,2.609284434E1,1.911480641E1
3.677203667E0,1.093380023E2,1.967130113E1,1.703562424E1
3.687202667E0,1.007583501E2,1.374167833E1,1.181881795E1
3.697200667E0,1.033002049E2,4.046329949E0,5.277319118E0
3.707198667E0,9.520479561E1,-1.466043261E1,9.850337602E0
3.717197667E0,7.349239989E1,-3.656048068E1,2.346234574E1
3.727195667E0,5.946907873E1,-5.601951619E1,3.484392996E1
3.737193667E0,5.284951138E1,-7.489331324E1,3.430187903E1
3.747192667E0,4.313421756E1,-9.232833037E1,2.859173615E1
3.757190667E0,2.601008051E1,-1.047950058E2,1.908045636E1
3.767188667E0,6.751748924E0,-1.142246935E2,1.192125649E0
3.777187667E0,-7.872247936E0,-1.223904846E2,-4.701000001E0
3.787185667E0,-1.298226184E1,-1.309152478E2,3.141458709E0
3.797183667E0,-2.967233902E0,-1.335280832E2,7.559437101E0
3.807182667E0,2.013783877E1,-1.268509558E2,7.222755593E0
3.817180667E0,5.128325280E1,-1.145127320E2,8.355726131E0
3.827178667E0,7.492456076E1,-1.005399542E2,1.287072036E1
3.837176667E0,8.215366058E1,-9.099751345E1,1.499730474E1
3.847175667E0,8.882500620E1,-8.735568043E1,1.455272105E1
3.857173667E0,9.962813473E1,-8.346110736E1,1.229191851E1
3.867171667E0,1.170311699E2,-7.444599657E1,8.260608305E0
3.877170667E0,1.262431822E2,-6.276852686E1,6.621208080E0
3.887168667E0,1.356513241E2,-4.770591223E1,8.505515424E0
3.897166667E0,1.560015993E2,-2.575533136E1,2.251782161E1
3.907165667E0,1.620514934E2,3.281754463E0,3.561130684E1
3.917163667E0,1.443352720E2,2.482355181E1,2.910885221E1
3.927161667E0,1.106029656E2,2.823278961E1,1.624657991E1
3.937159667E0,9.644058826E1,3.256435083E1,4.016696553E0
3.947158667E0,8.823340831E1,3.536057356E1,-3.140374635E0
3.957156667E0,7.068966571E1,3.332926955E1,-1.838456110E0
3.967154667E0,5.798758607E1,3.666083528E1,1.808961877E-1
3.977153667E0,5.138707129E1,4.057895157E1,-1.448861686E0
3.987151667E0,3.798916363E1,4.531567806E1,-3.502330148E0
3.997149667E0,2.469591411E1,4.810918300E1,-8.938792934E0
4.007148667E0,1.473650957E1,4.979127258E1,-1.557840220E1
4.017146667E0,7.417589496E0,5.076335113E1,-1.992092812E1
4.027144667E0,-2.020410059E0,5.151391376E1,-1.637272423E1
4.037142667E0,-1.960231568E1,5.392256433E1,-4.190286060E0
4.047141667E0,-3.442279243E1,5.688059588E1,1.532167786E1
4.057139667E0,-3.325200444E1,5.934313438E1,3.722591020E1
4.067137667E0,-2.350149402E1,6.578270104E1,5.414676528E1
4.077136667E0,-1.392955989E1,6.982609277E1,6.565473590E1
4.087134667E0,-5.007285928E0,6.432124796E1,6.330960949E1
4.097132667E0,2.708187046E0,5.865484225E1,5.167736917E1
4.107130667E0,1.255867551E1,5.068438565E1,3.782431425E1
