"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.421636716E2,6.537804565E0,1.246907043E0,3.445085907E0
1.421736686E2,8.520132294E0,2.341430969E0,5.723348236E0
1.421836656E2,9.163195038E0,3.468886414E0,8.264913025E0
1.421936626E2,6.834038544E0,5.349276123E0,1.051488419E1
1.422036606E2,3.435206451E0,7.809110870E0,1.138831787E1
1.422136576E2,2.022593994E0,8.225245514E0,1.171179520E1
1.422236546E2,7.406597900E-1,8.904832306E0,1.198288147E1
1.422336516E2,-6.707551575E-1,1.188977509E1,1.260783188E1
1.422436496E2,-5.526507568E-1,1.497021927E1,1.330822540E1
1.422536466E2,7.313790894E-1,1.636786285E1,1.265154099E1
1.422636436E2,1.998194733E0,1.622086853E1,1.028211823E1
1.422736406E2,2.684218140E0,1.461515762E1,9.060508575E0
1.422836386E2,3.502266998E0,1.115255814E1,1.158500885E1
1.422936356E2,3.754791870E0,7.054829407E0,1.476334946E1
1.423036326E2,3.696413269E0,3.966002655E0,1.597747467E1
1.423136296E2,4.058061218E0,2.754871216E0,1.475811035E1
1.423236266E2,4.297712860E0,3.358416138E0,1.151929550E1
1.423336246E2,4.608466644E0,4.376149750E0,7.341932373E0
1.423436216E2,4.828509064E0,5.289849701E0,3.240760803E0
1.423536186E2,4.548441467E0,5.613925781E0,1.812730408E-1
1.423636156E2,2.841391296E0,4.226461029E0,-9.249266052E-1
1.423736136E2,1.942809906E0,3.871399384E0,-1.763333130E0
1.423836106E2,2.514171753E0,3.632346497E0,-1.114881592E0
1.423936076E2,8.104147339E-1,1.203796692E0,-6.132746887E-1
1.424036046E2,-2.272274780E-1,-8.035290527E-1,7.035369873E-2
1.424136026E2,-6.655160522E-1,-1.532662811E0,2.666854248E0
1.424235996E2,-2.235151978E0,-1.125210114E0,5.020260315E0
1.424335966E2,-2.358046417E0,-1.676962738E0,6.586902466E0
1.424435936E2,-1.799108734E0,-1.192719727E0,6.549629974E0
1.424535906E2,-1.774709473E0,-1.136137390E-1,6.442602539E0
1.424635886E2,-1.959575043E0,3.540138245E-1,6.051615601E0
1.424735847E2,-1.235381012E0,7.192543030E-1,5.127886505E0
1.424835817E2,1.293310547E-1,1.599274292E0,4.717290344E0
1.424935787E2,2.405647430E0,3.504811707E0,5.126539307E0
1.425035767E2,3.667972412E0,4.151167603E0,6.759493561E0
1.425135737E2,2.778971100E0,3.799399109E0,9.139993286E0
1.425235707E2,1.836680603E0,3.848047943E0,1.149953659E1
1.425335677E2,1.736389160E-2,3.059188385E0,1.190923462E1
1.425435657E2,-2.081721039E0,2.285597076E0,1.109163483E1
1.425535627E2,-4.458478546E0,3.116818542E0,1.292157944E1
1.425635597E2,-5.327122192E0,5.379662933E0,1.459435089E1
1.425735567E2,-5.019362183E0,7.532935181E0,1.556822571E1
1.425835547E2,-4.267775116E0,8.954528961E0,1.447055832E1
1.425935517E2,-3.727249146E0,9.901609497E0,1.243089981E1
1.426035487E2,-4.272415466E0,1.095017899E1,1.125180176E1
1.426135457E2,-5.241649933E0,1.049796936E1,1.162452667E1
1.426235427E2,-4.259542236E0,8.334368591E0,1.372675507E1
1.426335407E2,-2.061063995E0,6.369255066E0,1.693443466E1
1.426435377E2,-8.343649292E-1,5.763165436E0,1.984782623E1
1.426535347E2,-6.111790466E-1,5.620961151E0,2.098965179E1
1.426635317E2,-3.475772095E-1,4.954097900E0,2.004781036E1
1.426735297E2,3.152444458E-1,4.465962982E0,1.790711197E1
1.426835267E2,9.451345825E-1,4.424050140E0,1.554637115E1
1.426935237E2,1.173709259E0,5.123994598E0,1.371507935E1
1.427035207E2,1.532213745E0,5.578299866E0,1.259465927E1
1.427135187E2,1.551972656E0,5.319787445E0,1.183918030E1
1.427235157E2,1.123413849E0,4.795727234E0,1.140388550E1
1.427335127E2,6.899153137E-1,4.575984192E0,1.110974716E1
1.427435097E2,3.550616455E-1,4.564458160E0,1.112037506E1
1.427535067E2,5.718109131E-1,4.434678040E0,1.115031281E1
1.427635047E2,1.162183228E0,4.105362854E0,1.098041611E1
1.427735017E2,1.517095184E0,3.565435638E0,1.073911789E1
1.427834987E2,1.320404205E0,3.218756561E0,1.036639297E1
1.427934957E2,8.083190918E-1,3.087180176E0,9.744586029E0
1.428034937E2,3.977229309E-1,3.023113403E0,8.788673859E0
1.428134907E2,4.471202087E-1,2.868784332E0,7.582631836E0
1.428234877E2,6.721023560E-1,2.815944214E0,6.323749695E0
1.428334847E2,1.018032990E0,2.939437408E0,5.212760010E0
1.428434827E2,1.372795258E0,3.227139130E0,4.569098511E0
1.428534797E2,1.792672119E0,3.204087067E0,4.587510223E0
1.428634767E2,2.235002289E0,3.064876556E0,4.852010193E0
1.428734737E2,2.045646057E0,2.975362701E0,5.184019775E0
1.428834707E2,1.594184875E0,2.930007019E0,5.479654999E0
1.428934687E2,1.140178986E0,3.078049164E0,6.168223114E0
1.429034657E2,7.848179626E-1,3.709286499E0,7.363936615E0
1.429134627E2,4.712200928E-1,4.519102478E0,8.720266113E0
1.429234597E2,2.228865051E-1,4.923711090E0,9.589059448E0
1.429334577E2,-4.230203247E-1,4.822222137E0,9.778565369E0
1.429434547E2,-1.203197937E0,4.951253815E0,9.966275024E0
1.429534517E2,-1.268911285E0,5.436394958E0,1.048808990E1
1.429634487E2,-1.984872437E-1,5.878276062E0,1.095002930E1
1.429734467E2,9.026229858E-1,6.188880157E0,1.084883972E1
1.429834437E2,1.506766663E0,6.555018768E0,1.004381378E1
1.429934407E2,1.936672668E0,6.560856628E0,8.314759369E0
1.430034377E2,2.280507660E0,6.312972107E0,5.556445312E0
1.430134357E2,8.881031799E-1,7.655829620E0,-4.983736267E0
1.430234327E2,-2.541714478E-1,8.410410461E0,-4.925657043E0
1.430334297E2,4.020639038E-1,7.490722961E0,4.650379486E0
1.430434267E2,2.824626160E-1,6.574927368E0,1.180340469E1
1.430534237E2,-9.868977356E-1,6.644832001E0,1.309896057E1
1.430634217E2,-9.385482788E-1,6.345753937E0,1.240320740E1
1.430734187E2,-4.346960449E-1,5.907165985E0,1.048823959E1
1.430834157E2,-1.044078827E0,6.404731293E0,8.281678162E0
1.430934127E2,-1.307231598E0,6.932833099E0,6.639293518E0
1.431034107E2,-1.432970123E0,6.749464417E0,5.276976471E0
1.431134077E2,-1.639091492E0,6.147117004E0,4.858596497E0
1.431234047E2,-1.759141846E0,5.316045227E0,5.323978729E0
1.431334017E2,-2.049837341E0,4.966072998E0,6.076314240E0
1.431433997E2,-1.804796906E0,5.319188690E0,6.637946320E0
1.431533967E2,-1.597028961E0,5.463039551E0,7.300917664E0
