"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.154634675E2,4.736387216E1,8.513241568E0,4.328393499E2,0.000000000E0,2.138176431E2,2.223313446E1,1.183986620E1
2.164634786E2,4.736387216E1,8.513241568E0,4.328393499E2,0.000000000E0,2.138176431E2,2.183377547E1,1.140527639E1
2.174634893E2,4.736387257E1,8.513231067E0,4.329030703E2,2.424688249E-2,2.138176349E2,2.145438443E1,1.139411697E1
2.184635006E2,4.736387287E1,8.513231566E0,4.329144885E2,0.000000000E0,2.138176353E2,2.109396293E1,1.045493417E1
2.194635118E2,4.736387287E1,8.513231566E0,4.329144885E2,0.000000000E0,2.138176353E2,2.075156252E1,9.616527172E0
2.204635229E2,4.736387287E1,8.513231566E0,4.329144885E2,0.000000000E0,2.138176353E2,2.042628212E1,9.048713374E0
2.214635344E2,4.736387287E1,8.513231566E0,4.329144885E2,0.000000000E0,2.138176353E2,2.011726574E1,8.686453730E0
2.224635453E2,4.736387287E1,8.513231566E0,4.329144885E2,0.000000000E0,2.138176353E2,1.982370019E1,8.335974765E0
2.234635568E2,4.736387287E1,8.513231566E0,4.329144885E2,0.000000000E0,2.138176353E2,1.954481291E1,8.007596570E0
2.244635679E2,4.736387287E1,8.513231566E0,4.329144885E2,0.000000000E0,2.138176353E2,1.927986999E1,7.619920362E0
2.254635791E2,4.736387287E1,8.513231566E0,4.329144885E2,0.000000000E0,2.138176353E2,1.902817422E1,7.375505699E0
2.264635903E2,4.736387287E1,8.513231566E0,4.329144885E2,0.000000000E0,2.138176353E2,1.878906324E1,7.151805301E0
2.274636015E2,4.736387287E1,8.513231566E0,4.329144885E2,0.000000000E0,2.138176353E2,1.856190781E1,7.153452925E0
2.284636125E2,4.736388164E1,8.513199601E0,4.323498183E2,1.041505722E-1,2.138176100E2,1.834611015E1,6.441659080E0
2.294636243E2,4.736388006E1,8.513197508E0,4.323242406E2,0.000000000E0,2.138176084E2,1.814110237E1,6.428174825E0
2.304636353E2,4.736388006E1,8.513197508E0,4.323242406E2,0.000000000E0,2.138176084E2,1.794634498E1,6.441184317E0
2.314636462E2,4.736388006E1,8.513197508E0,4.323242406E2,0.000000000E0,2.138176084E2,1.776132546E1,6.552225342E0
2.324636574E2,4.736388006E1,8.513197508E0,4.323242406E2,0.000000000E0,2.138176084E2,1.758555692E1,6.494600378E0
2.334636680E2,4.736388006E1,8.513197508E0,4.323242406E2,0.000000000E0,2.138176084E2,1.741857680E1,6.463394671E0
2.344636789E2,4.736388006E1,8.513197508E0,4.323242406E2,0.000000000E0,2.138176084E2,1.725994569E1,6.488631036E0
2.354636910E2,4.736388006E1,8.513197508E0,4.323242406E2,0.000000000E0,2.138176084E2,1.710924613E1,6.371907594E0
2.364623134E2,4.736388006E1,8.513197508E0,4.323242406E2,0.000000000E0,2.138176084E2,1.696608156E1,6.138573290E0
2.374623082E2,4.736388006E1,8.513197508E0,4.323242406E2,0.000000000E0,2.138176084E2,1.683007521E1,6.064994858E0
2.384623248E2,4.736388006E1,8.513197508E0,4.323242406E2,0.000000000E0,2.138176084E2,1.683007521E1,5.943521996E0
2.394623218E2,4.736388006E1,8.513197508E0,4.323242406E2,0.000000000E0,2.138176084E2,1.670086918E1,6.008022930E0
2.404623119E2,4.736388006E1,8.513197508E0,4.323242406E2,0.000000000E0,2.138176084E2,1.657812345E1,6.092180259E0
2.414623310E2,4.736388006E1,8.513197508E0,4.323242406E2,0.000000000E0,2.138176084E2,1.646151501E1,5.995884709E0
2.424623186E2,4.736384231E1,8.513136763E0,4.319368181E2,2.004179409E-1,2.138175628E2,1.635073700E1,5.960583437E0
2.434622951E2,4.736384305E1,8.513137551E0,4.319286745E2,0.000000000E0,2.138175633E2,1.622838564E1,6.066587263E0
2.436539255E2,4.736386304E1,8.513138167E0,4.322100050E2,0.000000000E0,2.138175630E2,1.554982684E1,6.036012395E0
2.446539420E2,4.736387132E1,8.513139392E0,4.324391514E2,2.549646285E-2,2.138175636E2,1.548463323E1,5.984606543E0
2.456539591E2,4.736386761E1,8.513137948E0,4.325579742E2,3.471169221E-1,2.138175626E2,1.542269932E1,6.062043790E0
2.468182617E2,4.736390291E1,8.513131414E0,4.337158996E2,3.419699984E-1,2.304797106E2,1.542520106E1,5.632255632E0
2.478182759E2,4.736390960E1,8.513135367E0,4.335587412E2,1.956478667E-1,2.317768447E2,1.701618243E1,5.625844661E0
2.488182901E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,1.716998502E1,5.592103436E0
2.498183050E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,1.694190659E1,5.748709818E0
2.508183190E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,1.773147718E1,6.249460807E0
2.518183323E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,1.820456476E1,6.610045044E0
2.528183462E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,1.814248194E1,6.694319111E0
2.538183605E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,1.791410217E1,6.815697039E0
2.548183738E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,1.838078047E1,7.186814397E0
2.558183872E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,1.968033352E1,7.861723841E0
2.568183997E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,1.979980357E1,7.854858229E0
2.578184134E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.024542753E1,8.042283554E0
2.588184272E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.014400895E1,8.096338756E0
2.598184403E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,1.966927225E1,8.068242302E0
2.608184528E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,1.932954901E1,7.912945049E0
2.618184659E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,1.946793964E1,8.158842622E0
2.628184796E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,1.989416684E1,8.853429026E0
2.638184920E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.156983830E1,9.775178486E0
2.648185046E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.266757628E1,1.025316408E1
2.658185172E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.284738388E1,1.030606455E1
2.668185303E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.314002670E1,1.032535658E1
2.678185427E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.294006300E1,1.022098149E1
2.688185555E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.312218503E1,1.019924238E1
2.698185691E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.319829057E1,1.036434881E1
2.708185815E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.279646064E1,1.028218157E1
2.718185942E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.448090748E1,1.077854730E1
2.728186062E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.528839344E1,1.102100088E1
2.738186192E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.513783442E1,1.075055328E1
2.748186316E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.589161542E1,1.105290458E1
2.758186438E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.560850508E1,1.092713795E1
2.768186557E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.597724679E1,1.142340162E1
2.778186682E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.707024878E1,1.195330698E1
2.788186804E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.795754924E1,1.238511961E1
2.798186930E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.866394442E1,1.352978920E1
2.808187056E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,3.062650577E1,1.438538094E1
2.818187180E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,3.060467965E1,1.457890233E1
2.828187298E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,3.109855940E1,1.502201667E1
2.838187422E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,3.052493244E1,1.455002384E1
2.848187547E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,3.075112060E1,1.450988566E1
2.858187660E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,3.010834566E1,1.413056138E1
2.868187791E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.964196642E1,1.403667777E1
2.878187913E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.873991966E1,1.344159727E1
2.888188037E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.807936979E1,1.332557303E1
2.898188151E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.726004144E1,1.302428801E1
2.908188277E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.649277918E1,1.270755256E1
2.918188395E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.611567145E1,1.246354775E1
2.928188518E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.544069077E1,1.202753161E1
2.938188639E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.523668619E1,1.224574621E1
2.948188766E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.488227004E1,1.196673441E1
2.958188884E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.441864775E1,1.164610202E1
2.968189007E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.459072757E1,1.175534691E1
2.978189129E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.485452293E1,1.180028550E1
2.988189249E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.603658547E1,1.236221476E1
2.998189368E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.623811414E1,1.229457764E1
3.008189489E2,4.736391023E1,8.513136538E0,4.334313068E2,0.000000000E0,2.317768455E2,2.611449945E1,1.236787227E1
