"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.180934354E1,-1.113050842E1,-2.761322784E1,-2.814143372E1
2.181934350E1,-1.113533020E1,-2.767391968E1,-2.803912354E1
2.182934150E1,-1.094462585E1,-2.763399124E1,-2.808492279E1
2.183933950E1,-1.083261108E1,-2.759914780E1,-2.836199188E1
2.184933750E1,-1.096141052E1,-2.763300323E1,-2.832375336E1
2.185933550E1,-1.118112183E1,-2.756961060E1,-2.828506470E1
2.186933350E1,-1.121939087E1,-2.757930756E1,-2.843902588E1
2.187933150E1,-1.104742432E1,-2.742098999E1,-2.851791382E1
2.188932950E1,-1.090318298E1,-2.747153473E1,-2.850309753E1
2.189932750E1,-1.085877991E1,-2.746006012E1,-2.857816315E1
2.190932550E1,-1.101948547E1,-2.749282265E1,-2.853338242E1
2.191932350E1,-1.121572876E1,-2.746633720E1,-2.828164291E1
2.192932150E1,-1.105871582E1,-2.752264595E1,-2.840293503E1
2.193931950E1,-1.106161499E1,-2.755256844E1,-2.829775620E1
2.194931750E1,-1.097369385E1,-2.758753395E1,-2.853609085E1
2.195931550E1,-1.089097595E1,-2.756184578E1,-2.839352798E1
2.196931450E1,-1.097018433E1,-2.759710884E1,-2.825687027E1
2.197931250E1,-1.119479370E1,-2.752744484E1,-2.829838181E1
2.198931050E1,-1.140577698E1,-2.760550117E1,-2.841776657E1
2.199930850E1,-1.126408386E1,-2.755018044E1,-2.843620682E1
2.200930650E1,-1.121699524E1,-2.760317421E1,-2.838887405E1
2.201930450E1,-1.103927612E1,-2.750716591E1,-2.837433243E1
2.202930250E1,-1.114721680E1,-2.759726524E1,-2.841444016E1
2.203930050E1,-1.136997986E1,-2.753713036E1,-2.811402512E1
2.204929850E1,-1.144709778E1,-2.757229042E1,-2.821216202E1
2.205929650E1,-1.142356873E1,-2.758560371E1,-2.828194809E1
2.206929450E1,-1.112237549E1,-2.761007881E1,-2.842325974E1
2.207929250E1,-1.109646606E1,-2.751318169E1,-2.849326706E1
2.208929050E1,-1.122680664E1,-2.766165733E1,-2.847605515E1
2.209928850E1,-1.132221985E1,-2.749133492E1,-2.853821945E1
2.210928650E1,-1.128042603E1,-2.755699730E1,-2.854381180E1
2.211928450E1,-1.131236267E1,-2.767453957E1,-2.868635178E1
2.212928250E1,-1.124613953E1,-2.761738014E1,-2.856682968E1
2.213928150E1,-1.119514465E1,-2.751795387E1,-2.837950516E1
2.214927950E1,-1.119696045E1,-2.773500633E1,-2.837041092E1
2.215927750E1,-1.143817139E1,-2.772664452E1,-2.845978165E1
2.216927550E1,-1.163127136E1,-2.778031731E1,-2.834922409E1
2.217927350E1,-1.149241638E1,-2.759029579E1,-2.818566513E1
2.218927150E1,-1.128190613E1,-2.755459785E1,-2.851099777E1
2.219926950E1,-1.119685364E1,-2.745957756E1,-2.792541122E1
2.220926750E1,-1.122103882E1,-2.744456291E1,-2.801251602E1
2.221926550E1,-1.146003723E1,-2.745992851E1,-2.821006393E1
2.222926350E1,-1.140232849E1,-2.757185555E1,-2.826998520E1
2.223926150E1,-1.138166809E1,-2.766465569E1,-2.830990982E1
2.224925950E1,-1.127780151E1,-2.758018303E1,-2.830755997E1
2.225925750E1,-1.116889954E1,-2.754119682E1,-2.844372940E1
2.226925550E1,-1.131826782E1,-2.761296272E1,-2.835716629E1
2.227925350E1,-1.144900513E1,-2.769686699E1,-2.827587509E1
2.228925150E1,-1.150454712E1,-2.772852898E1,-2.819076920E1
2.229925050E1,-1.139265442E1,-2.765841103E1,-2.827375412E1
2.230924850E1,-1.130606079E1,-2.770705986E1,-2.828630829E1
2.231924650E1,-1.125428772E1,-2.768876457E1,-2.845768738E1
2.232924450E1,-1.118222046E1,-2.758064079E1,-2.847829437E1
2.233924250E1,-1.127365112E1,-2.756389427E1,-2.839451599E1
2.234924050E1,-1.150109863E1,-2.781638527E1,-2.822588348E1
2.235923850E1,-1.142828369E1,-2.772583961E1,-2.835719299E1
2.236923650E1,-1.126824951E1,-2.768585777E1,-2.837379456E1
2.237923450E1,-1.132756042E1,-2.777724266E1,-2.838764191E1
2.238923250E1,-1.122341919E1,-2.771490669E1,-2.811949921E1
2.239923050E1,-1.134762573E1,-2.772500038E1,-2.804793549E1
2.240922850E1,-1.142805481E1,-2.760600853E1,-2.819143677E1
2.241922650E1,-1.159611511E1,-2.763924217E1,-2.817054749E1
2.242922450E1,-1.160472107E1,-2.773782921E1,-2.814031219E1
2.243922250E1,-1.145164490E1,-2.780444527E1,-2.797187805E1
2.244922050E1,-1.143101501E1,-2.783736610E1,-2.825086212E1
2.245921850E1,-1.152220154E1,-2.784165764E1,-2.833174133E1
2.246921650E1,-1.168266296E1,-2.780221748E1,-2.834141541E1
2.247921550E1,-1.153324890E1,-2.772937202E1,-2.846623230E1
2.248921350E1,-1.130345154E1,-2.771057320E1,-2.846490479E1
2.249921150E1,-1.139016724E1,-2.775749779E1,-2.825540924E1
2.250920950E1,-1.153849792E1,-2.775537300E1,-2.820949554E1
2.251920750E1,-1.182241821E1,-2.779131508E1,-2.820394135E1
2.252920550E1,-1.188156128E1,-2.779974556E1,-2.822114563E1
2.253920350E1,-1.172865295E1,-2.782144356E1,-2.832775879E1
2.254920150E1,-1.135096741E1,-2.765753746E1,-2.819897461E1
2.255919950E1,-1.128140259E1,-2.760763359E1,-2.847009277E1
2.256919750E1,-1.131050110E1,-2.764162636E1,-2.845979309E1
2.257919550E1,-1.139279175E1,-2.776062584E1,-2.834273529E1
2.258919350E1,-1.137361145E1,-2.760743523E1,-2.838817596E1
2.259919150E1,-1.140748596E1,-2.756215477E1,-2.849341583E1
2.260918950E1,-1.122894287E1,-2.759889412E1,-2.865561676E1
2.261918750E1,-1.120005798E1,-2.750730705E1,-2.863652802E1
2.262918550E1,-1.124195862E1,-2.751324654E1,-2.839423370E1
2.263918350E1,-1.144783020E1,-2.758917427E1,-2.861882019E1
2.264918150E1,-1.144749451E1,-2.761471367E1,-2.855647278E1
2.265918050E1,-1.134289551E1,-2.749511909E1,-2.850294495E1
2.266917850E1,-1.107305908E1,-2.752889061E1,-2.849893188E1
2.267917650E1,-1.104209900E1,-2.741847038E1,-2.844454193E1
2.268917450E1,-1.087219238E1,-2.733889198E1,-2.851084900E1
2.269917250E1,-1.116265869E1,-2.743052673E1,-2.838521194E1
2.270917050E1,-1.124504089E1,-2.729805374E1,-2.854372025E1
2.271916850E1,-1.119464111E1,-2.742436218E1,-2.879967117E1
2.272916650E1,-1.103939819E1,-2.735538864E1,-2.865074539E1
2.273916450E1,-1.108084106E1,-2.735715103E1,-2.859932327E1
2.274916250E1,-1.109748840E1,-2.730738449E1,-2.830733871E1
2.275916050E1,-1.122361755E1,-2.732243347E1,-2.840840530E1
2.276915850E1,-1.121250916E1,-2.728962326E1,-2.827975845E1
2.277915650E1,-1.114106750E1,-2.726262283E1,-2.856784439E1
2.278915450E1,-1.101170349E1,-2.724132538E1,-2.873820114E1
2.279915250E1,-1.104049683E1,-2.725857925E1,-2.897370529E1
2.280915050E1,-1.103887939E1,-2.730384827E1,-2.870440292E1
2.281914837E1,-1.116180420E1,-2.726845169E1,-2.864493942E1
2.282914637E1,-1.108866882E1,-2.712244034E1,-2.855414200E1
2.283914438E1,-1.100297546E1,-2.714037704E1,-2.856184769E1
2.284914338E1,-1.086639404E1,-2.728238678E1,-2.871864700E1
2.285914137E1,-1.089549255E1,-2.724740982E1,-2.868215561E1
2.286913937E1,-1.098005676E1,-2.716941452E1,-2.879771805E1
2.287913737E1,-1.105996704E1,-2.718268204E1,-2.892839432E1
2.288913538E1,-1.111926270E1,-2.711550522E1,-2.866176987E1
2.289913338E1,-1.113310242E1,-2.715645599E1,-2.856756973E1
2.290913137E1,-1.089773560E1,-2.715396500E1,-2.846722794E1
2.291912937E1,-1.102615356E1,-2.723536682E1,-2.852906418E1
2.292912737E1,-1.111549377E1,-2.721697617E1,-2.834077072E1
2.293912538E1,-1.129403687E1,-2.723314667E1,-2.837699509E1
2.294912338E1,-1.134312439E1,-2.725632858E1,-2.834888077E1
2.295912137E1,-1.139236450E1,-2.734233093E1,-2.840166092E1
2.296911937E1,-1.125964355E1,-2.716585541E1,-2.846118546E1
2.297911737E1,-1.120785522E1,-2.723759079E1,-2.855078506E1
2.298911537E1,-1.123188782E1,-2.704618454E1,-2.870827103E1
2.299911338E1,-1.125318909E1,-2.715892029E1,-2.856061935E1
2.300911138E1,-1.136198425E1,-2.729150772E1,-2.853754044E1
2.301910937E1,-1.125102234E1,-2.732279205E1,-2.879345322E1
2.302910837E1,-1.096243286E1,-2.722130203E1,-2.871189499E1
2.303910637E1,-1.113134766E1,-2.728890610E1,-2.851281357E1
2.304910438E1,-1.106381226E1,-2.715285492E1,-2.841022110E1
2.305910238E1,-1.126397705E1,-2.719397354E1,-2.849670792E1
2.306910037E1,-1.124856567E1,-2.734325027E1,-2.839162827E1
2.307909837E1,-1.095816040E1,-2.716099548E1,-2.856304550E1
2.308909637E1,-1.105366516E1,-2.728425217E1,-2.848254776E1
2.309909438E1,-1.115818787E1,-2.734619141E1,-2.856600952E1
2.310909238E1,-1.131254578E1,-2.751410675E1,-2.861354065E1
2.311909037E1,-1.124943542E1,-2.733013916E1,-2.851432800E1
2.312908837E1,-1.128083801E1,-2.744351959E1,-2.873263550E1
2.313908637E1,-1.100541687E1,-2.725428009E1,-2.842464447E1
2.314908437E1,-1.106584167E1,-2.723817825E1,-2.872174072E1
2.315908238E1,-1.098324585E1,-2.713626862E1,-2.869123840E1
2.316908037E1,-1.123109436E1,-2.722600937E1,-2.833721924E1
2.317907837E1,-1.116674805E1,-2.723645401E1,-2.848632050E1
2.318907637E1,-1.110382080E1,-2.730110168E1,-2.851071167E1
2.319907437E1,-1.088484192E1,-2.711555862E1,-2.848992920E1
2.320907238E1,-1.088484192E1,-2.711555862E1,-2.848992920E1
2.321907038E1,-1.097984314E1,-2.710867310E1,-2.860194397E1
2.322906937E1,-1.114375305E1,-2.718508148E1,-2.825318909E1
2.323906737E1,-1.119628906E1,-2.719078064E1,-2.821218872E1
2.324906537E1,-1.124484253E1,-2.741524124E1,-2.830522919E1
2.325906338E1,-1.124484253E1,-2.741524124E1,-2.830522919E1
2.326906138E1,-1.090025330E1,-2.725228882E1,-2.836161041E1
2.327905937E1,-1.078952026E1,-2.714544678E1,-2.799365234E1
2.328905737E1,-1.117608643E1,-2.728657532E1,-2.831470490E1
2.329905537E1,-1.121539307E1,-2.721596527E1,-2.820787811E1
2.330905338E1,-1.124441528E1,-2.723036194E1,-2.823065186E1
2.331905138E1,-1.101216125E1,-2.701854324E1,-2.832322693E1
2.332904937E1,-1.089486694E1,-2.716023636E1,-2.838789368E1
2.333904737E1,-1.095997620E1,-2.701405334E1,-2.835467529E1
2.334904537E1,-1.116839600E1,-2.711556625E1,-2.855651093E1
2.335904337E1,-1.123530579E1,-2.722168732E1,-2.822071838E1
2.336904138E1,-1.101411438E1,-2.715975952E1,-2.861135864E1
2.337903938E1,-1.085997009E1,-2.703958893E1,-2.853704071E1
2.338903737E1,-1.089915466E1,-2.718791580E1,-2.856111908E1
2.339903537E1,-1.097975159E1,-2.710503387E1,-2.828122711E1
2.340903337E1,-1.099942017E1,-2.715446091E1,-2.831303406E1
2.341903238E1,-1.108734131E1,-2.714709091E1,-2.845675659E1
2.342903038E1,-1.112351990E1,-2.727221680E1,-2.845832062E1
2.343902837E1,-1.092301941E1,-2.715163422E1,-2.850865936E1
2.344902637E1,-1.092445374E1,-2.722007751E1,-2.866181946E1
2.345902437E1,-1.080680847E1,-2.719683075E1,-2.859593964E1
2.346902238E1,-1.109205627E1,-2.713112640E1,-2.852051544E1
2.347902038E1,-1.106315613E1,-2.712634659E1,-2.856668091E1
2.348901837E1,-1.105108643E1,-2.722596741E1,-2.861728668E1
2.349901637E1,-1.079516602E1,-2.720723152E1,-2.868429184E1
2.350901437E1,-1.086097717E1,-2.729288292E1,-2.875888443E1
2.351901237E1,-1.079830933E1,-2.708065605E1,-2.859993362E1
2.352901038E1,-1.092163086E1,-2.730298805E1,-2.859102249E1
2.353900837E1,-1.091435242E1,-2.725230217E1,-2.850375748E1
2.354900637E1,-1.102301025E1,-2.717859077E1,-2.856317520E1
2.355900437E1,-1.089384460E1,-2.705226326E1,-2.848490524E1
2.356900237E1,-1.090554810E1,-2.730848503E1,-2.899065781E1
2.357900038E1,-1.086549377E1,-2.712205696E1,-2.873750687E1
2.358899838E1,-1.095092773E1,-2.719564629E1,-2.863264084E1
2.359899637E1,-1.097131348E1,-2.714839745E1,-2.864249802E1
2.360899437E1,-1.100334167E1,-2.718817711E1,-2.886685562E1
2.361899237E1,-1.077156067E1,-2.702100945E1,-2.877038193E1
2.362899038E1,-1.076214600E1,-2.711370277E1,-2.872662735E1
2.363898938E1,-1.073138428E1,-2.703065300E1,-2.852386093E1
2.364898737E1,-1.096237183E1,-2.726563454E1,-2.862150192E1
2.365898537E1,-1.091307068E1,-2.707222176E1,-2.868387222E1
2.366898337E1,-1.098042297E1,-2.724345207E1,-2.869189072E1
2.367898138E1,-1.076005554E1,-2.708598518E1,-2.855553055E1
2.368897938E1,-1.066961670E1,-2.716294670E1,-2.874581528E1
2.369897737E1,-1.086972046E1,-2.703795433E1,-2.852305222E1
2.370897537E1,-1.085192871E1,-2.723906136E1,-2.858611679E1
2.371897337E1,-1.081999207E1,-2.715662575E1,-2.851873398E1
2.372897137E1,-1.102308655E1,-2.737557411E1,-2.859215164E1
2.373896938E1,-1.085223389E1,-2.715133476E1,-2.849004745E1
2.374896738E1,-1.093254089E1,-2.721000099E1,-2.888587570E1
2.375896537E1,-1.104991150E1,-2.714420891E1,-2.850415421E1
2.376896337E1,-1.122958374E1,-2.734396553E1,-2.836725998E1
2.377896137E1,-1.107859802E1,-2.723217583E1,-2.843063736E1
2.378895938E1,-1.116827393E1,-2.738777733E1,-2.848102951E1
2.379895738E1,-1.087522888E1,-2.725819206E1,-2.845135880E1
2.380895537E1,-1.096990967E1,-2.732639122E1,-2.858198166E1
2.381895437E1,-1.080020142E1,-2.735981560E1,-2.846290207E1
2.382895237E1,-1.107838440E1,-2.753962898E1,-2.844062424E1
2.383895038E1,-1.107290649E1,-2.735528374E1,-2.811178970E1
2.384894938E1,-1.103973389E1,-2.754161263E1,-2.807732010E1
2.385894737E1,-1.094464111E1,-2.739157677E1,-2.817441177E1
2.386894537E1,-1.088008118E1,-2.753798103E1,-2.854733658E1
2.387894337E1,-1.088232422E1,-2.729288673E1,-2.826625443E1
2.388894138E1,-1.108850098E1,-2.753813362E1,-2.814648819E1
2.389893938E1,-1.101107788E1,-2.744936371E1,-2.818196487E1
2.390893737E1,-1.091958618E1,-2.761158752E1,-2.835351944E1
2.391893537E1,-1.074662781E1,-2.757068253E1,-2.822304153E1
2.392893337E1,-1.077798462E1,-2.762556458E1,-2.825973129E1
2.393893137E1,-1.077603149E1,-2.766494751E1,-2.824258804E1
2.394892938E1,-1.091300964E1,-2.767187500E1,-2.843552017E1
2.395892737E1,-1.092079163E1,-2.762245560E1,-2.807178116E1
2.396892537E1,-1.088378906E1,-2.764787292E1,-2.829938126E1
2.397892337E1,-1.078848267E1,-2.754888535E1,-2.827074814E1
2.398892137E1,-1.077041626E1,-2.763007736E1,-2.829252243E1
2.399891938E1,-1.068525696E1,-2.745144653E1,-2.825888443E1
2.400891738E1,-1.090647888E1,-2.755932617E1,-2.815219498E1
2.401891537E1,-1.103083801E1,-2.751684952E1,-2.807781601E1
2.402891337E1,-1.092005920E1,-2.744217682E1,-2.844314957E1
2.403891137E1,-1.074050903E1,-2.743679810E1,-2.831105423E1
2.404890938E1,-1.058108521E1,-2.745468521E1,-2.835337448E1
2.405890738E1,-1.051904297E1,-2.727504730E1,-2.819149399E1
2.406890537E1,-1.086964417E1,-2.743118286E1,-2.837606430E1
2.407890437E1,-1.093342590E1,-2.744863510E1,-2.831568527E1
2.408890237E1,-1.095565796E1,-2.753462982E1,-2.818174362E1
2.409890038E1,-1.086071777E1,-2.740322495E1,-2.820503616E1
2.410889838E1,-1.072401428E1,-2.742950058E1,-2.832107162E1
2.411889637E1,-1.063772583E1,-2.728652191E1,-2.821974564E1
2.412889437E1,-1.091392517E1,-2.747446442E1,-2.794551468E1
2.413889237E1,-1.098536682E1,-2.745332336E1,-2.806121445E1
2.414889037E1,-1.097659302E1,-2.768058014E1,-2.841717148E1
2.415888838E1,-1.084112549E1,-2.773661423E1,-2.827517319E1
2.416888638E1,-1.085675049E1,-2.771445465E1,-2.819194412E1
2.417888437E1,-1.077346802E1,-2.763648605E1,-2.822298050E1
2.418888237E1,-1.099504089E1,-2.783837891E1,-2.823137283E1
2.419888037E1,-1.107626343E1,-2.784906387E1,-2.823140335E1
2.420887838E1,-1.100494385E1,-2.783425522E1,-2.809299850E1
2.421887638E1,-1.087350464E1,-2.783871841E1,-2.778599167E1
2.422887437E1,-1.077392578E1,-2.790460205E1,-2.796256638E1
2.423887237E1,-1.079527283E1,-2.789274597E1,-2.803993607E1
2.424887037E1,-1.095552063E1,-2.791330719E1,-2.805898666E1
2.425886838E1,-1.096809387E1,-2.787139130E1,-2.795079422E1
2.426886638E1,-1.082533264E1,-2.782375717E1,-2.780910110E1
2.427886437E1,-1.061656189E1,-2.765377426E1,-2.793345261E1
2.428886237E1,-1.069557190E1,-2.782341003E1,-2.807836533E1
2.429886037E1,-1.063903809E1,-2.773424530E1,-2.791160202E1
2.430885937E1,-1.085443115E1,-2.779456329E1,-2.817579269E1
2.431885738E1,-1.086404419E1,-2.778425217E1,-2.820621872E1
2.432885537E1,-1.086166382E1,-2.789401627E1,-2.828419876E1
2.433885337E1,-1.058570862E1,-2.779571533E1,-2.814537430E1
2.434885137E1,-1.043650818E1,-2.767986298E1,-2.813499069E1
2.435884937E1,-1.057099915E1,-2.758205032E1,-2.815114975E1
2.436884738E1,-1.061198425E1,-2.770784378E1,-2.820724869E1
2.437884538E1,-1.063832092E1,-2.764589310E1,-2.820194626E1
2.438884337E1,-1.071389771E1,-2.764443970E1,-2.838209152E1
2.439884137E1,-1.038731384E1,-2.743789673E1,-2.848408890E1
2.440883937E1,-1.031430054E1,-2.752807236E1,-2.853325272E1
2.441883738E1,-1.034117126E1,-2.742114258E1,-2.839858627E1
2.442883538E1,-1.051037598E1,-2.753606796E1,-2.832773209E1
2.443883337E1,-1.041348267E1,-2.753193283E1,-2.852468491E1
2.444883137E1,-1.056423950E1,-2.757007599E1,-2.821300888E1
2.445882937E1,-1.031530762E1,-2.737721634E1,-2.844118881E1
2.446882737E1,-1.034658813E1,-2.746838379E1,-2.858753586E1
2.447882538E1,-1.032170105E1,-2.747421265E1,-2.854961014E1
2.448882337E1,-1.062121582E1,-2.761730957E1,-2.870729446E1
2.449882137E1,-1.068666077E1,-2.742090988E1,-2.846931839E1
2.450881937E1,-1.071072388E1,-2.763176727E1,-2.853338242E1
2.451881737E1,-1.048526001E1,-2.742767715E1,-2.870736313E1
2.452881538E1,-1.061116028E1,-2.757690811E1,-2.871139908E1
2.453881338E1,-1.050015259E1,-2.741079712E1,-2.835731125E1
2.454881137E1,-1.059672546E1,-2.754656982E1,-2.855262375E1
2.455880937E1,-1.051792908E1,-2.743971252E1,-2.841955948E1
2.456880837E1,-1.057135010E1,-2.759832001E1,-2.854868698E1
2.457880638E1,-1.037376404E1,-2.746663666E1,-2.850115585E1
2.458880438E1,-1.045091248E1,-2.765098953E1,-2.856019211E1
2.459880237E1,-1.049790955E1,-2.740705872E1,-2.843503189E1
2.460880037E1,-1.058100891E1,-2.741460037E1,-2.850887680E1
2.461879837E1,-1.056604004E1,-2.742776108E1,-2.838895035E1
2.462879638E1,-1.066976929E1,-2.759987640E1,-2.854526138E1
2.463879438E1,-1.040432739E1,-2.745462418E1,-2.836617661E1
2.464879237E1,-1.039019775E1,-2.751239014E1,-2.839427567E1
2.465879037E1,-1.038511658E1,-2.734534454E1,-2.825511551E1
2.466878837E1,-1.062583923E1,-2.745777512E1,-2.820029068E1
2.467878637E1,-1.082104492E1,-2.749810028E1,-2.812100601E1
2.468878438E1,-1.066879272E1,-2.754621124E1,-2.836849594E1
2.469878238E1,-1.061943054E1,-2.739883804E1,-2.829610825E1
2.470878037E1,-1.054876709E1,-2.741336823E1,-2.851600266E1
2.471877837E1,-1.052964783E1,-2.740391541E1,-2.845380020E1
2.472877637E1,-1.073298645E1,-2.748420715E1,-2.853008652E1
2.473877438E1,-1.063214111E1,-2.738664627E1,-2.838387680E1
2.474877238E1,-1.078709412E1,-2.750362396E1,-2.850077438E1
2.475877037E1,-1.055369568E1,-2.732162094E1,-2.837039566E1
2.476876837E1,-1.057823181E1,-2.731990433E1,-2.838444901E1
2.477876637E1,-1.077961731E1,-2.736520767E1,-2.828776169E1
2.478876438E1,-1.082273865E1,-2.745439529E1,-2.845872879E1
2.479876238E1,-1.061914062E1,-2.734338379E1,-2.831668472E1
2.480876037E1,-1.064930725E1,-2.741979980E1,-2.828535080E1
2.481875687E1,-1.062719727E1,-2.734599304E1,-2.863578415E1
2.482875588E1,-1.060182190E1,-2.739344025E1,-2.851768112E1
2.483875387E1,-1.054216003E1,-2.735988617E1,-2.835646439E1
2.484875187E1,-1.061071777E1,-2.744594955E1,-2.826175308E1
2.485874987E1,-1.086808777E1,-2.745409012E1,-2.831484604E1
2.486874787E1,-1.096998596E1,-2.762245941E1,-2.834629440E1
2.487874588E1,-1.083853149E1,-2.748065948E1,-2.841303635E1
2.488874387E1,-1.070376587E1,-2.734074783E1,-2.847671890E1
2.489874187E1,-1.077926636E1,-2.735117722E1,-2.829230118E1
2.490873987E1,-1.098628235E1,-2.755211639E1,-2.846899033E1
2.491873787E1,-1.090487671E1,-2.753449631E1,-2.849972916E1
2.492873588E1,-1.075862122E1,-2.768896484E1,-2.829849625E1
2.493873388E1,-1.068453979E1,-2.742228317E1,-2.840300369E1
2.494873187E1,-1.081283569E1,-2.756553268E1,-2.825999832E1
2.495872987E1,-1.080387878E1,-2.743367386E1,-2.836841202E1
2.496872787E1,-1.103939819E1,-2.745377350E1,-2.839009476E1
2.497872588E1,-1.094030762E1,-2.734276962E1,-2.799522781E1
2.498872388E1,-1.094096375E1,-2.747552872E1,-2.820526505E1
2.499872187E1,-1.078475952E1,-2.740402222E1,-2.818488693E1
2.500871987E1,-1.072367859E1,-2.739328766E1,-2.835329056E1
2.501871787E1,-1.057011414E1,-2.717911530E1,-2.830599594E1
2.502871587E1,-1.069819641E1,-2.732170105E1,-2.838267136E1
2.503871388E1,-1.069844055E1,-2.723504257E1,-2.835918045E1
2.504871188E1,-1.069799805E1,-2.726569366E1,-2.833640671E1
2.505870987E1,-1.061767578E1,-2.719478226E1,-2.840156174E1
2.506870787E1,-1.056082153E1,-2.717646790E1,-2.857058334E1
2.507870587E1,-1.058401489E1,-2.734624863E1,-2.842300797E1
2.508870388E1,-1.070660400E1,-2.743694687E1,-2.841231918E1
2.509870188E1,-1.075900269E1,-2.739200783E1,-2.834100342E1
2.510869987E1,-1.077630615E1,-2.759227943E1,-2.841978455E1
2.511869887E1,-1.054356384E1,-2.735072517E1,-2.828095245E1
2.512869587E1,-1.053730774E1,-2.735877037E1,-2.824789429E1
2.513869488E1,-1.051718140E1,-2.737268639E1,-2.834925842E1
2.514869288E1,-1.057583618E1,-2.749165535E1,-2.866783142E1
2.515869087E1,-1.061035156E1,-2.738023567E1,-2.842473602E1
2.516868887E1,-1.061616516E1,-2.747489738E1,-2.834320068E1
2.517868687E1,-1.041390991E1,-2.741573524E1,-2.828451538E1
2.518868488E1,-1.044975281E1,-2.741174507E1,-2.826072693E1
2.519868288E1,-1.048529053E1,-2.722866249E1,-2.825329590E1
2.520868087E1,-1.073619080E1,-2.730874825E1,-2.826622009E1
2.521867887E1,-1.078540039E1,-2.743023109E1,-2.837700653E1
2.522867687E1,-1.070019531E1,-2.734697914E1,-2.835089111E1
2.523867487E1,-1.067114258E1,-2.729349709E1,-2.839551544E1
2.524867288E1,-1.043791199E1,-2.720494270E1,-2.834622192E1
2.525867088E1,-1.042900085E1,-2.723789787E1,-2.839854431E1
2.526866887E1,-1.054415894E1,-2.734507561E1,-2.835463715E1
2.527866687E1,-1.063960266E1,-2.733430290E1,-2.828694153E1
2.528866487E1,-1.073777771E1,-2.739247704E1,-2.835813904E1
2.529866288E1,-1.063397217E1,-2.725618935E1,-2.847568512E1
2.530866088E1,-1.052287292E1,-2.731722450E1,-2.855808258E1
2.531865887E1,-1.059242249E1,-2.732857323E1,-2.852221680E1
2.532865687E1,-1.057510376E1,-2.727900124E1,-2.851172638E1
2.533865487E1,-1.070782471E1,-2.733994102E1,-2.858294678E1
2.534865287E1,-1.064434814E1,-2.729051018E1,-2.861923981E1
2.535865088E1,-1.062141418E1,-2.734247398E1,-2.853945160E1
2.536864887E1,-1.064682007E1,-2.733846474E1,-2.867890167E1
2.537864687E1,-1.069856262E1,-2.730626869E1,-2.861759949E1
2.538864487E1,-1.070597839E1,-2.727041435E1,-2.863498688E1
2.539864287E1,-1.078160095E1,-2.727494621E1,-2.847259521E1
2.540864088E1,-1.084049988E1,-2.728024483E1,-2.841188049E1
2.541863888E1,-1.069126892E1,-2.717729759E1,-2.860320282E1
2.542863687E1,-1.042469788E1,-2.723496437E1,-2.867100525E1
2.543863587E1,-1.062896729E1,-2.731569481E1,-2.874066162E1
2.544863387E1,-1.088865662E1,-2.737571907E1,-2.878744507E1
2.545863188E1,-1.087536621E1,-2.718998528E1,-2.837625122E1
2.546862988E1,-1.094210815E1,-2.714947701E1,-2.841284943E1
2.547862787E1,-1.085690308E1,-2.709813881E1,-2.846759796E1
2.548862587E1,-1.086804199E1,-2.726908684E1,-2.842671967E1
2.549862387E1,-1.091575623E1,-2.719899750E1,-2.854875183E1
2.550862188E1,-1.106910706E1,-2.721512985E1,-2.848336792E1
2.551861988E1,-1.106532288E1,-2.715685654E1,-2.833356476E1
2.552861787E1,-1.139582825E1,-2.719719696E1,-2.843592072E1
2.553861587E1,-1.108877563E1,-2.713264847E1,-2.828670502E1
2.554861387E1,-1.098416138E1,-2.712409210E1,-2.843022156E1
2.555861187E1,-1.105151367E1,-2.705597305E1,-2.837831879E1
2.556860988E1,-1.105221558E1,-2.703219986E1,-2.854686737E1
2.557860788E1,-1.115060425E1,-2.711194229E1,-2.858256531E1
2.558860587E1,-1.117788696E1,-2.708761215E1,-2.847385406E1
2.559860387E1,-1.102256775E1,-2.707032776E1,-2.861225128E1
2.560860187E1,-1.097550964E1,-2.707452393E1,-2.868615723E1
2.561859988E1,-1.100839233E1,-2.703543472E1,-2.860986328E1
2.562859788E1,-1.125018311E1,-2.711055756E1,-2.836274719E1
2.563859587E1,-1.141595459E1,-2.719734955E1,-2.862790680E1
2.564859387E1,-1.114964294E1,-2.710670090E1,-2.865577698E1
2.565859187E1,-1.111370850E1,-2.714884186E1,-2.877798462E1
2.566858988E1,-1.104278564E1,-2.726688385E1,-2.874675751E1
2.567858788E1,-1.084887695E1,-2.710380554E1,-2.878825378E1
2.568858587E1,-1.096411133E1,-2.709837341E1,-2.851473236E1
2.569858387E1,-1.118081665E1,-2.720206833E1,-2.824169922E1
2.570858187E1,-1.107611084E1,-2.713001633E1,-2.861029816E1
2.571857987E1,-1.096342468E1,-2.704204941E1,-2.859546661E1
2.572857788E1,-1.093153381E1,-2.709367752E1,-2.868714142E1
2.573857588E1,-1.091804504E1,-2.704788589E1,-2.868370056E1
2.574857387E1,-1.104972839E1,-2.706038284E1,-2.852645874E1
2.575857187E1,-1.107786560E1,-2.703075790E1,-2.845469666E1
2.576857087E1,-1.103330994E1,-2.706068420E1,-2.834627533E1
2.577856888E1,-1.082376099E1,-2.702773285E1,-2.837197876E1
2.578856688E1,-1.089669800E1,-2.706040192E1,-2.873809052E1
