"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.099868000E0,-1.195950898E1,-8.966376005E0,-4.741688436E0
2.109865000E0,-1.172862933E1,-8.487631715E0,-4.156626563E0
2.119862000E0,-1.088399786E1,-7.419519662E0,-3.640700414E0
2.129859000E0,-9.415605304E0,-6.248313012E0,-3.069481823E0
2.139856000E0,-7.279231510E0,-4.552577788E0,-2.122996388E0
2.149854000E0,-5.101288691E0,-1.458123676E0,-1.069772808E0
2.159851000E0,-3.918784342E0,2.591885927E0,-4.827543104E-1
2.169848000E0,-3.881952438E0,7.357826859E0,-2.166406555E-1
2.179845000E0,-3.992453120E0,1.247583332E1,3.488225202E-1
2.189842000E0,-2.342149007E0,1.718838158E1,1.164306790E0
2.199839000E0,2.255034850E0,1.986849965E1,3.846517727E0
2.209836000E0,6.167498059E0,2.157877047E1,9.175264860E0
2.219833000E0,9.340346961E0,2.167439349E1,1.186393624E1
2.229831000E0,1.139302371E1,1.738302720E1,1.085919865E1
2.239828000E0,1.145243142E1,1.438488258E1,8.618989415E0
2.249825000E0,1.262991798E1,1.360805191E1,7.224018007E0
2.259822000E0,1.201896113E1,1.220584750E1,5.544172007E0
2.269819000E0,1.029750108E1,9.736053772E0,3.838167318E0
2.279816000E0,9.565525575E0,7.381198180E0,2.840167474E0
2.289813000E0,1.004456573E1,6.020334751E0,2.003354316E0
2.299811000E0,1.110116579E1,5.175096924E0,8.468218374E-1
2.309808000E0,1.102288677E1,4.160853515E0,-3.800058675E-1
2.319805000E0,9.827844533E0,2.640971548E0,1.893807900E-1
2.329802000E0,8.052353287E0,7.470034343E-1,2.256068053E0
2.339799000E0,5.500796776E0,-5.465591276E-1,3.698843957E0
2.349796000E0,2.886252597E0,-1.120211914E0,4.550433029E0
2.359793000E0,2.665843557E-1,-1.024046266E0,4.611700739E0
2.369790000E0,-1.317401222E0,-1.113202856E0,2.850759121E0
2.379788000E0,-8.756239061E-1,-1.088015975E0,1.254964507E-1
2.389785000E0,-5.794868454E-2,-1.930107415E-2,-2.396047472E0
2.399782000E0,1.886513498E-1,1.019146299E0,-4.497246755E0
2.409779000E0,-1.181834696E0,8.111029512E-1,-6.115183021E0
2.419776000E0,-2.074371527E0,-1.439875100E0,-6.082577777E0
2.429773000E0,-1.997227311E0,-4.015475947E0,-4.558333787E0
2.439770000E0,-1.287131648E0,-5.482400267E0,-2.666635562E0
