"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.525601792E1,-1.294721985E1,-4.248055267E1,1.277868652E1
1.526601492E1,-1.385920715E1,-4.206510925E1,1.296934128E1
1.527601192E1,-1.482994080E1,-4.154079437E1,1.343733406E1
1.528600892E1,-1.575807190E1,-4.101574707E1,1.378430176E1
1.529600592E1,-1.721914673E1,-4.060566711E1,1.386581421E1
1.530600292E1,-1.853491211E1,-4.005113983E1,1.360694122E1
1.531599992E1,-2.019348145E1,-3.941408539E1,1.291030884E1
1.532599692E1,-2.161634827E1,-3.885840607E1,1.233153152E1
1.533599392E1,-2.304981995E1,-3.813341522E1,1.115302277E1
1.534599092E1,-2.439944458E1,-3.744230652E1,1.044964218E1
1.535598792E1,-2.600744629E1,-3.660287476E1,9.666149139E0
1.536598492E1,-2.729890442E1,-3.563656235E1,9.084983826E0
1.537598192E1,-2.890676880E1,-3.443202209E1,8.832786560E0
1.538597892E1,-3.046031189E1,-3.310321045E1,9.043708801E0
1.539597592E1,-3.181829834E1,-3.144098854E1,9.182701111E0
1.540597292E1,-3.306410217E1,-3.012026787E1,1.020477676E1
1.541596992E1,-3.392835999E1,-2.892184258E1,1.035297012E1
1.542596692E1,-3.434902954E1,-2.812033463E1,1.079144287E1
1.543596392E1,-3.479058838E1,-2.731538773E1,1.164515686E1
1.544596092E1,-3.484742737E1,-2.682240486E1,1.233070374E1
1.545595792E1,-3.491058350E1,-2.647398186E1,1.267906570E1
1.546595492E1,-3.473280334E1,-2.639109230E1,1.300379181E1
1.547595192E1,-3.498486328E1,-2.622860909E1,1.291915512E1
1.548594892E1,-3.504496765E1,-2.624542809E1,1.278073120E1
1.549594592E1,-3.525502014E1,-2.631228447E1,1.244477463E1
1.550594292E1,-3.518144226E1,-2.654414558E1,1.206462479E1
1.551593992E1,-3.521513367E1,-2.655507088E1,1.163095474E1
1.552593692E1,-3.512727356E1,-2.689036369E1,1.112235641E1
1.553593392E1,-3.508094788E1,-2.713426018E1,1.052718735E1
